content,score,Label,text_clean
"Mantap sih ini bibit saya sudah pakai bibit ini dari tahun 2019 tapi ga ada kenadala apapun mulaindari penarikah yang kadang lama sih tapi itu ga masalah buat saya, sama pembelian ya kalo bisa sih proses pembeliannya di percepat , 1 hari atau 12 jam. Harapan saya sih sebagai pengguna lama",5,Positif,mantap sih ini bibit saya sudah pakai bibit ini dari tahun  tapi ga ada kenadala apapun mulaindari penarikah yang kadang lama sih tapi itu ga masalah buat saya sama pembelian ya kalo bisa sih proses pembeliannya di percepat   hari atau  jam harapan saya sih sebagai pengguna lama
"Saya rasa lebih baik RAIZ invest dibandingkan bibit, karena setiap penarikan di aplikasi bibit selalu dikenakan biaya, harusnya hasil penjualan dari nasabah diterima dulu oleh rekening pusat bibit dan diteruskan ke rekening nasabah jadi biar tidak terkena biaya admin, mending kalo setiao pembelian cuma 1 reksa dana / obligasi nah kalo lebih",1,Negatif,saya rasa lebih baik raiz invest dibandingkan bibit karena setiap penarikan di aplikasi bibit selalu dikenakan biaya harusnya hasil penjualan dari nasabah diterima dulu oleh rekening pusat bibit dan diteruskan ke rekening nasabah jadi biar tidak terkena biaya admin mending kalo setiao pembelian cuma  reksa dana  obligasi nah kalo lebih
"Verifikasi lama, setelah itu di bilang nama ktp dgn bak berbeda padahal hanya di ktp ada singkatan dan di bank tidak boleh di singkat. Lalu buat top up ajah lama. Komen juga kurang bagussss, menang karena di iklankan oleh Master sulat ( Dedy ).... Ajah. Klw memang hanya karena itu tidak bisa di verifikasi , ya gpp... Gak rugiko. Toh sistem masih lamaa...",1,Negatif,verifikasi lama setelah itu di bilang nama ktp dgn bak berbeda padahal hanya di ktp ada singkatan dan di bank tidak boleh di singkat lalu buat top up ajah lama komen juga kurang bagussss menang karena di iklankan oleh master sulat  dedy  ajah klw memang hanya karena itu tidak bisa di verifikasi  ya gpp gak rugiko toh sistem masih lamaa
"Mohon maaf. Saya beri bintang satu. Sebenarnya tidak ada masalah pada bibit. Hanya saja proses pengenalan database sistem pada pengguna baru tidak konek dgn data bank. Data bank yg diminta sudah valid, berikut nama dan fotonya. Namun di bibit tetap dianggap gagal dan tidak valid. Saat menyampaikan komplain di alamat email balasan, ada peringatan ""email tidak terdaftar"". Padahal kalau tidak terdaftar maka email konfirmasi tidak akan sampai ke tempat tujuan. Ah, yasudahlah",1,Negatif,mohon maaf saya beri bintang satu sebenarnya tidak ada masalah pada bibit hanya saja proses pengenalan database sistem pada pengguna baru tidak konek dgn data bank data bank yg diminta sudah valid berikut nama dan fotonya namun di bibit tetap dianggap gagal dan tidak valid saat menyampaikan komplain di alamat email balasan ada peringatan email tidak terdaftar padahal kalau tidak terdaftar maka email konfirmasi tidak akan sampai ke tempat tujuan ah yasudahlah
"Kenapa ini setelah saya melakukan registrasi dan melengkapi data-data yang ada, tiba-tiba aplikasi bibit saya tidak bisa di buka, malah bertuliskan ""Koneksi anda tidak stabil"", padahal jaringan udah bagus, udah saya uninstall ulang, bagaimana cara mengatasi nya.",1,Negatif,kenapa ini setelah saya melakukan registrasi dan melengkapi datadata yang ada tibatiba aplikasi bibit saya tidak bisa di buka malah bertuliskan koneksi anda tidak stabil padahal jaringan udah bagus udah saya uninstall ulang bagaimana cara mengatasi nya
"Keren. Mudah, enak tampilannya, deposit juga mudah banyak pilihannya. Saya sudah mulai dan dana saya terus berkembang. Jangan lupa untuk pengguna baru gunakan kode refferal ""sjaya2"" Agar kamu dapat saldo bonus.",5,Positif,keren mudah enak tampilannya deposit juga mudah banyak pilihannya saya sudah mulai dan dana saya terus berkembang jangan lupa untuk pengguna baru gunakan kode refferal sjaya agar kamu dapat saldo bonus
"Nggak cocok untuk tabunga darurat, simpanan dana, atau tabungan, Pola pikir masih sangat jauh dari kata modern dan simpel, semua entah penarikan atau deposit sangat lambat Ketika aplikasi yang lain berlomba untuk memanjakan nasabahnya dengan proses pelayanan yang cepat Lah bibit?!, memperlambat pelayanan dengan embel embel ""KEAMANAN"", KAN YANG AMAN, PROSES SIMPLE KAN ADA MAS BRO, MAKSUD SAYA PROSES SETOR/ PENARIKAN SAMPE 3 HARI LEBIH ITU, DANANYA DIAPAIN AJA..... KURANG LAMA KAH",1,Negatif,nggak cocok untuk tabunga darurat simpanan dana atau tabungan pola pikir masih sangat jauh dari kata modern dan simpel semua entah penarikan atau deposit sangat lambat ketika aplikasi yang lain berlomba untuk memanjakan nasabahnya dengan proses pelayanan yang cepat lah bibit memperlambat pelayanan dengan embel embel keamanan kan yang aman proses simple kan ada mas bro maksud saya proses setor penarikan sampe  hari lebih itu dananya diapain aja kurang lama kah
"Sudah hampir 1 tahun gabung Bibit, selalu rutin nabung tiap bulan, akhirnya bisa kebeli barang yang diimpikan.... Terimakasih Bibit... Buat kalian, jangan ragu gabung Bibit. Jangan lupa juga! Buat yang baru mau daftar, masukin kode referral ""pakecashback"" . Lumayan dapet saldo cashback 25K. Ok. Thanks.",5,Positif,sudah hampir  tahun gabung bibit selalu rutin nabung tiap bulan akhirnya bisa kebeli barang yang diimpikan terimakasih bibit buat kalian jangan ragu gabung bibit jangan lupa juga buat yang baru mau daftar masukin kode referral pakecashback  lumayan dapet saldo cashback k ok thanks
"Untuk registrasi, saya rasa tandatangan tak harus identik antara KTP dan aplikasi, soalnya 1. Sangat sulit menyamakan tulisan bolpoin sama jari, 2. Ada data lain yang menentukan akurasi, 3. Menyulitkan sekali, sampai saya nulis ulasan ini registrasi saya belum selesai gara-gara tandatangan konyol ini.😩😩😩",1,Negatif,untuk registrasi saya rasa tandatangan tak harus identik antara ktp dan aplikasi soalnya  sangat sulit menyamakan tulisan bolpoin sama jari  ada data lain yang menentukan akurasi  menyulitkan sekali sampai saya nulis ulasan ini registrasi saya belum selesai garagara tandatangan konyol ini
"Hi admin Bibit, salam kenal saya pengguna Bibit sudah lumayan lama. Menurut saya aplikasi Bibit ini sudah sangat baik, semua keterangan sudah tertulis jelas sehingga mudah dipahami bagi para pemula yang ingin investasi. Namun jika boleh saya memberikan saran, sebaiknya dibuat juga mode tampilan malam (gelap) sehingga mata lebih nyaman lagi apabila menggunakan aplilasi di malam hari. Semoga masukan saya bisa jadi pertimbanhan dan dapat penjadi masukan baik bagi Bibit. Terimakasih.",5,Positif,hi admin bibit salam kenal saya pengguna bibit sudah lumayan lama menurut saya aplikasi bibit ini sudah sangat baik semua keterangan sudah tertulis jelas sehingga mudah dipahami bagi para pemula yang ingin investasi namun jika boleh saya memberikan saran sebaiknya dibuat juga mode tampilan malam gelap sehingga mata lebih nyaman lagi apabila menggunakan aplilasi di malam hari semoga masukan saya bisa jadi pertimbanhan dan dapat penjadi masukan baik bagi bibit terimakasih
"Sangat bukan rekomendasi sekali aplikasi ini, proses sangat lama pembelian dan penjualan. Kemarin saya jual reksa dana saya pas naik harga 5% tapi menunggu proses penjualan sekitar 2 minggu ehh malah pas turuj harga reksa dana dan orderan penjualan saya yang belum di bayar sampai sekrang ikutan turun. Aplikasi bobrok. Jangan ada yg mau download, gak percaya silahkan coba sendri.",1,Negatif,sangat bukan rekomendasi sekali aplikasi ini proses sangat lama pembelian dan penjualan kemarin saya jual reksa dana saya pas naik harga  tapi menunggu proses penjualan sekitar  minggu ehh malah pas turuj harga reksa dana dan orderan penjualan saya yang belum di bayar sampai sekrang ikutan turun aplikasi bobrok jangan ada yg mau download gak percaya silahkan coba sendri
Aplikasi jelek!semua serba lambat!entah jual ataupun beli!hampir 1 bulan uang gue belum juga cair!!nggak mau lagi gue investasi disini!nggak ada untungnya sama sekali investasi disini!rugi iya!Untung saya investasi dalam jumlah kecil!,1,Negatif,aplikasi jeleksemua serba lambatentah jual ataupun belihampir  bulan uang gue belum juga cairnggak mau lagi gue investasi disininggak ada untungnya sama sekali investasi disinirugi iyauntung saya investasi dalam jumlah kecil
"Saya kasi bintang 1 dulu deh, keuntungan saya tidak bertambah padahal transaksi sudah berhasil sejak tanggal 19-11-2021. Dana pun tidak bisa ditarik kembali. Dan TIM support bibit tiba2 tidak bisa di akses... jadi Susah untuk minta penjelasan. Jadi bertanya2 Aplikasi ini maksudnya apa ya?...",1,Negatif,saya kasi bintang  dulu deh keuntungan saya tidak bertambah padahal transaksi sudah berhasil sejak tanggal  dana pun tidak bisa ditarik kembali dan tim support bibit tiba tidak bisa di akses jadi susah untuk minta penjelasan jadi bertanya aplikasi ini maksudnya apa ya
"Aplikasi investasi data tidak akurat Ringkasan Performa Phorthopolio berubah ubah Modal investasi dan Total Pembelian sering berubah ubah dan tidak sama,tranksaksi yang sudah selesai lama dan tidak ter update,pantesan minus Mulu orang ngak di update,ketika di tanya pengecekan Mulu.",1,Negatif,aplikasi investasi data tidak akurat ringkasan performa phorthopolio berubah ubah modal investasi dan total pembelian sering berubah ubah dan tidak samatranksaksi yang sudah selesai lama dan tidak ter updatepantesan minus mulu orang ngak di updateketika di tanya pengecekan mulu
"Mending apk bibit klw blum profesional dalam menangani uang nasabahnya jangan beroperasi, penarikan lama, dana tidak sampai kerekening, bukti transfer dana tidak akurat dan tidak jelas. Untung sangat kecil yg ada buntung... Ini mah bukan apk. Investasi, yg ada menipu pihak nasabah dengan alasan dana sudah ditransfer padahal bukti transfer tidak akurat sama sekali. Harusnya ojk lebih selektif lagi dalam memberikan ijin kepada apk. Yg kurang transparan terhadap nasabah.",1,Negatif,mending apk bibit klw blum profesional dalam menangani uang nasabahnya jangan beroperasi penarikan lama dana tidak sampai kerekening bukti transfer dana tidak akurat dan tidak jelas untung sangat kecil yg ada buntung ini mah bukan apk investasi yg ada menipu pihak nasabah dengan alasan dana sudah ditransfer padahal bukti transfer tidak akurat sama sekali harusnya ojk lebih selektif lagi dalam memberikan ijin kepada apk yg kurang transparan terhadap nasabah
"bagaimana kita tidak ragu,, order jual/ masuk rekening saja tidak tau kapan,dari jangka waktu yang sudah ditentukan saja sudah terlewat,, bagaimana kita mau yakin apalagi investasi dalam jumlah besar,,kalau ini ada kesalahan dari systemnya mohon segera diperbaiki.",1,Negatif,bagaimana kita tidak ragu order jual masuk rekening saja tidak tau kapandari jangka waktu yang sudah ditentukan saja sudah terlewat bagaimana kita mau yakin apalagi investasi dalam jumlah besarkalau ini ada kesalahan dari systemnya mohon segera diperbaiki
"Apk nya bagus sih , cmn tolong dari penjualan reksadana nya jangan terlalu lama masuk ke reqening yg d daftarinnya . 🙏🙏 Lama kelamaan nanti org"" gk nyaman pake apk ini . Tlong d diskusikan lagi 🙏🙏",4,Positif,apk nya bagus sih  cmn tolong dari penjualan reksadana nya jangan terlalu lama masuk ke reqening yg d daftarinnya   lama kelamaan nanti org gk nyaman pake apk ini  tlong d diskusikan lagi 
"WOYY BALIKIN DUIT GUA.. Jangan pernah coba2 pakai aplikasi bibit. Proses penjualan sangat lama. Padahal di keterangannya order jual sudah berhasil, tapi uang nya tidak sampai2 ke rekening saya sudah hampir 2 minggu.. saya sangat menyesal invest di bibit. Tidak seperti aplikasi lain, proses cukup 2 hari kerja.. sangat tidak recomend banget.",1,Negatif,woyy balikin duit gua jangan pernah coba pakai aplikasi bibit proses penjualan sangat lama padahal di keterangannya order jual sudah berhasil tapi uang nya tidak sampai ke rekening saya sudah hampir  minggu saya sangat menyesal invest di bibit tidak seperti aplikasi lain proses cukup  hari kerja sangat tidak recomend banget
"Tidak bisa registrasi... Katanya data saya diktp ada yg berbeda dengan dukcapil, sudah bolak balik sy konfirmasi ke dukcapil kata dukcapil sudah sesuai, berkali2 juga kata bibit belum sesuai. Entah siapa yg benar",1,Negatif,tidak bisa registrasi katanya data saya diktp ada yg berbeda dengan dukcapil sudah bolak balik sy konfirmasi ke dukcapil kata dukcapil sudah sesuai berkali juga kata bibit belum sesuai entah siapa yg benar
"Untung saya gak ikutan jd gak ada keluhan apapun, ingin dapat uang banyak ya harus kerja keras jangan berharap seperti ini, hati2 banyak penipuan berkedok investasi!!! Kalo mo investasi harus jelas perusahaannya, sdh terdaftar di pemerintah yg berbasis bisnis ini belum?! Jgn sampe kecewa gara2 ingin dpt uang yg gampang dan super instan",1,Negatif,untung saya gak ikutan jd gak ada keluhan apapun ingin dapat uang banyak ya harus kerja keras jangan berharap seperti ini hati banyak penipuan berkedok investasi kalo mo investasi harus jelas perusahaannya sdh terdaftar di pemerintah yg berbasis bisnis ini belum jgn sampe kecewa gara ingin dpt uang yg gampang dan super instan
Aplikasi scam jangan di download dana penjualan saya belum masuk padahal udah nunggu 2 minggu pas saya nanya kenapa belum masuk eehh malah suruh nanya ke bank saya... Yang belum nyoba saya saranin jangan.. Aplikasi ini sangat membahayakan untung belum banyak saya kehilangan uang!!!!!!!!!!!!!!!!!.....,1,Negatif,aplikasi scam jangan di download dana penjualan saya belum masuk padahal udah nunggu  minggu pas saya nanya kenapa belum masuk eehh malah suruh nanya ke bank saya yang belum nyoba saya saranin jangan aplikasi ini sangat membahayakan untung belum banyak saya kehilangan uang
"Uang bisa masuk, tapi saat ditarik tidak bisa cair😂. Dan ketika ditegur selalu alasan ""untuk proses retur memakan waktu maksimal 7 hari kerja"". Tapi nyatanya sampe 1 bulan lebih belom juga cair😂 Awas hati2 aja, meskipun brand ambassadornya terkenal belum tentu aman juga gaiz. FYI😄",1,Negatif,uang bisa masuk tapi saat ditarik tidak bisa cair dan ketika ditegur selalu alasan untuk proses retur memakan waktu maksimal  hari kerja tapi nyatanya sampe  bulan lebih belom juga cair awas hati aja meskipun brand ambassadornya terkenal belum tentu aman juga gaiz fyi
Parah.. penarikan sampai berhari hari. Padahal keterangan di aplikasi nya order jual sudah berhasil. Tapi saldo belum masuk. Kapok pake bibit. Aplikasi lain bisa penarikan hitungan menit. Di bibit bisa 2 minggu. Yh pake bibit mending cepat cepat tarik saldo nya pindahin ke reksadana lain,1,Negatif,parah penarikan sampai berhari hari padahal keterangan di aplikasi nya order jual sudah berhasil tapi saldo belum masuk kapok pake bibit aplikasi lain bisa penarikan hitungan menit di bibit bisa  minggu yh pake bibit mending cepat cepat tarik saldo nya pindahin ke reksadana lain
"Transaksi lewat gopay sudah sukses tapi belum masuk ke bibit, saya minta pengembalian dana butuh waktu 5 hari untuk apa aja ini ? Padahal bukti transaksi ada transaksi id dari gopay ada. Zaman sudah automation ini, ok lah gak automation tapi proses pengembalian dana pun gak ada info lebih lanjut sampai mana proses nya harus check sendiri saldo gopay sudah kembali atau belum. Transfer dan laporan tanggal 2 November sampai tanggal 12 November belim kembali. Pengurusan ke pihak payment gateway lama",1,Negatif,transaksi lewat gopay sudah sukses tapi belum masuk ke bibit saya minta pengembalian dana butuh waktu  hari untuk apa aja ini  padahal bukti transaksi ada transaksi id dari gopay ada zaman sudah automation ini ok lah gak automation tapi proses pengembalian dana pun gak ada info lebih lanjut sampai mana proses nya harus check sendiri saldo gopay sudah kembali atau belum transfer dan laporan tanggal  november sampai tanggal  november belim kembali pengurusan ke pihak payment gateway lama
"Aplikasi yg cocok untuk pemula, design yg bagus dan ramah untuk pemula juga jd memudahkan belajar investasi. Proses pendaftaran dan option pakai Bank Jago juga sangat membantu. Selain itu dapat rekomen2 dari Robo. Kita juga bisa memulai investasi dgn menggunakan cashback dari kode referral atau cashback lainnya. Cocok untuk memulainya. Bisa pakai kode ini 3lpypmm agar dapat cashback 25.000 jadi bisa langsung memulai investasi. Thanks Bibit!",5,Positif,aplikasi yg cocok untuk pemula design yg bagus dan ramah untuk pemula juga jd memudahkan belajar investasi proses pendaftaran dan option pakai bank jago juga sangat membantu selain itu dapat rekomen dari robo kita juga bisa memulai investasi dgn menggunakan cashback dari kode referral atau cashback lainnya cocok untuk memulainya bisa pakai kode ini lpypmm agar dapat cashback  jadi bisa langsung memulai investasi thanks bibit
"registrasi gagal terus foto ktp sudah cukup jelas foto selfie dengan ktp jelas ujung ujungnya gagal terus ya sudahlah kalau memang sulit untuk mendaftar saya juga belum di rugikan sama aplikasi ini masih banyak apk investasi yang lebih mudah dalam pendaftaran, pembelian maupun pencairannya.",1,Negatif,registrasi gagal terus foto ktp sudah cukup jelas foto selfie dengan ktp jelas ujung ujungnya gagal terus ya sudahlah kalau memang sulit untuk mendaftar saya juga belum di rugikan sama aplikasi ini masih banyak apk investasi yang lebih mudah dalam pendaftaran pembelian maupun pencairannya
Ko setiap buka aplikasi bibit ini error mulu yah pada di update udah kenapa yah tolong buat admin nya kenapa saya tidak bisa buka aplikasi bibitnya? Tolong responnya Saya kasih bintang segini dulu karna aplikasinya tiba-tiba error begini,2,Negatif,ko setiap buka aplikasi bibit ini error mulu yah pada di update udah kenapa yah tolong buat admin nya kenapa saya tidak bisa buka aplikasi bibitnya tolong responnya saya kasih bintang segini dulu karna aplikasinya tibatiba error begini
"Saya sangat senang bisa ketemu sama aplikasi bibit saya bisa mulai investasi mulai dari 10.000 aja udah bisa ,tapi harus diperbaiki lagi soal kecepatan penjualan biar gak bertele tele uang masuk kerekening kita mudah mudahan kedepanya diperbaiki masalah masalah seperti itu ,bagi yang baru mau gabung aplikasi bibit saya nitip kode referal :satriodp : biar dapet cashback 25.000 tanks bibit",5,Positif,saya sangat senang bisa ketemu sama aplikasi bibit saya bisa mulai investasi mulai dari  aja udah bisa tapi harus diperbaiki lagi soal kecepatan penjualan biar gak bertele tele uang masuk kerekening kita mudah mudahan kedepanya diperbaiki masalah masalah seperti itu bagi yang baru mau gabung aplikasi bibit saya nitip kode referal satriodp  biar dapet cashback  tanks bibit
Saya kecewa dengan aplikasi ini topup pakai gopay 2juta udah lebih dari 5hari dananya gak masuk ke saldo bibit tp saldo saya sudah terptong disuruh tunggu 5hari kerja katanya saldonya akan kembali tp ternyata gak jg balik...ditanya berapa lama saya harus menunggu saldp saya balik 1 cspun gak ada yang bisa jawab mereka cuma bisa blg tunggu aja. Ntah sampai kapannya cuma mereka yang th,1,Negatif,saya kecewa dengan aplikasi ini topup pakai gopay juta udah lebih dari hari dananya gak masuk ke saldo bibit tp saldo saya sudah terptong disuruh tunggu hari kerja katanya saldonya akan kembali tp ternyata gak jg balikditanya berapa lama saya harus menunggu saldp saya balik  cspun gak ada yang bisa jawab mereka cuma bisa blg tunggu aja ntah sampai kapannya cuma mereka yang th
"Baru aja gabung. Gegara ga sengaja liat video diYT. Cara daftar mudah dan cepat. Untuk yang lainnya blom tau, krn baru join. Yg plg penting, pilihan modal awalnya ga gede.. Semoga bener2 sesuai yg aku lihat divideo itu.. 🤗",4,Positif,baru aja gabung gegara ga sengaja liat video diyt cara daftar mudah dan cepat untuk yang lainnya blom tau krn baru join yg plg penting pilihan modal awalnya ga gede semoga bener sesuai yg aku lihat divideo itu 
"Penarikan dana lama udah nyampe 2minggu belum masuk ke rekening, disuruh cek mutasi transaksi udah saya lakuin tetep ga ada, disuruh ngirim bukti screenshot mutasi udah saya kirim loadnya lama, muter muter aja terus.",1,Negatif,penarikan dana lama udah nyampe minggu belum masuk ke rekening disuruh cek mutasi transaksi udah saya lakuin tetep ga ada disuruh ngirim bukti screenshot mutasi udah saya kirim loadnya lama muter muter aja terus
"Overall semua nya bagus dan mudah dimengerti, cmn yang dijadikan kendala dibagian penarikan membutuhkan wktu yang lama , dan tidak adanya fitur status perkembangan dana kita sudah cair/disalurkan atau belum ke rekening kita , mhn untuk memperbaiki lagi ya . Terimakasih",4,Positif,overall semua nya bagus dan mudah dimengerti cmn yang dijadikan kendala dibagian penarikan membutuhkan wktu yang lama  dan tidak adanya fitur status perkembangan dana kita sudah cairdisalurkan atau belum ke rekening kita  mhn untuk memperbaiki lagi ya  terimakasih
"Ini bibit gue baru banget di-update yg terbaru 11.11 ko error' yaa, gabisa SAMBUNGIN ke gopay, terus menu utamanya kayak error' gitu ada yang sama ga si.. tolong dong informasinya",1,Negatif,ini bibit gue baru banget diupdate yg terbaru  ko error yaa gabisa sambungin ke gopay terus menu utamanya kayak error gitu ada yang sama ga si tolong dong informasinya
Terimakasih bibjit sudah menyediakan aplikasi dgn tema bibit investasi. Terus terang sya. Baru pertama x ini ber inves. Untk ke depanya mohon bimbingan nya. Krna sya masih pemula dan awaw,5,Positif,terimakasih bibjit sudah menyediakan aplikasi dgn tema bibit investasi terus terang sya baru pertama x ini ber inves untk ke depanya mohon bimbingan nya krna sya masih pemula dan awaw
"Aplikasi paling rekomend untuk download bibit sangat cocok buat para pemula menunya sederhana dan muda di pahami ,semoga kedepan kita bisa sukses nabung bersama bibit. Trm ksih PT.BIBIT I LIKE U.",5,Positif,aplikasi paling rekomend untuk download bibit sangat cocok buat para pemula menunya sederhana dan muda di pahami semoga kedepan kita bisa sukses nabung bersama bibit trm ksih ptbibit i like u
"Padahal baru mulai, tapi saat mau mendaftarkan akun saja sudah lama prosesnya. Terlebih kode verifikasi nya tidak dikirim-kirim. Padahal biasanya mendaftarkan akun melalui apk tidak seperti ini.",1,Negatif,padahal baru mulai tapi saat mau mendaftarkan akun saja sudah lama prosesnya terlebih kode verifikasi nya tidak dikirimkirim padahal biasanya mendaftarkan akun melalui apk tidak seperti ini
"Portofolio gak akurat. Tiba² jumlahnya turun. Gaktau yg turun yg mana, yg naik yg mana. Modal investasi juga tiba² turun. Padahal dihitung manual jumlahnya sama, di riwayat transaksi juga gak ada aktivitas pengeluaran",4,Positif,portofolio gak akurat tiba jumlahnya turun gaktau yg turun yg mana yg naik yg mana modal investasi juga tiba turun padahal dihitung manual jumlahnya sama di riwayat transaksi juga gak ada aktivitas pengeluaran
app nya mudah digunakan. bagus mudah dimengerti. coba dari jaman kuliah udah tau bibit dan sudah melek finansial pasti ga nyesel. semoga bisa jadi tempat nabung aku untuk waktu yg lama ya. terimakasih,5,Positif,app nya mudah digunakan bagus mudah dimengerti coba dari jaman kuliah udah tau bibit dan sudah melek finansial pasti ga nyesel semoga bisa jadi tempat nabung aku untuk waktu yg lama ya terimakasih
Kode referal: dapatuangloh *dapat cb 25k 😉 Menurut saya bibit aplikasi yang bagus apalagi buat saya yang boros kalau lihat barang pengen beli terus jadi ini bisa buat pengalihan daripada buang uang buat belanja yang sebenarnya gak perlu mending ditabung 👍,5,Positif,kode referal dapatuangloh dapat cb k  menurut saya bibit aplikasi yang bagus apalagi buat saya yang boros kalau lihat barang pengen beli terus jadi ini bisa buat pengalihan daripada buang uang buat belanja yang sebenarnya gak perlu mending ditabung 
"Aplikasi bibit sangat mudah untuk pemula, dengan fitur fitur yang simpel dan keren. Saya sudah mencoba sekitar 5 bulan dan hasilnya menguntungkan. Alig deh, saya bisa mendapatkan 25rb dengan menggunakan kode referral (bibitalig) cobain dehh.",5,Positif,aplikasi bibit sangat mudah untuk pemula dengan fitur fitur yang simpel dan keren saya sudah mencoba sekitar  bulan dan hasilnya menguntungkan alig deh saya bisa mendapatkan rb dengan menggunakan kode referral bibitalig cobain dehh
"Untuk saat ini aplikasi ini, dalam pengelolannya bagus,cuma respon saat kita beli reksadana masih cukup lambat, kalau untuk yg lain ok lah, boleh di bilang seru juga, saya ambil investor agresif, sekali down cukup gede, tapi pas lagi up untung nya gede juga,ya mudah""an kedepannya lebih lancar dan lebih cepat saat proses pembelian reksadananya.",4,Positif,untuk saat ini aplikasi ini dalam pengelolannya baguscuma respon saat kita beli reksadana masih cukup lambat kalau untuk yg lain ok lah boleh di bilang seru juga saya ambil investor agresif sekali down cukup gede tapi pas lagi up untung nya gede jugaya mudahan kedepannya lebih lancar dan lebih cepat saat proses pembelian reksadananya
"Selama ini sih bagus cuma pencairan nya lama banget, nunggu 7 hari dri bank kustodian. Trus nunggu lagi 7 hari baru di transfer jdi total 14 hari kurang lebih, kalo bisa prosesnya dipercepat Sama kurang update grafik, bisa 2 hari belum update kadang lebih Jangan kalah sama aplikasi sebelah",4,Positif,selama ini sih bagus cuma pencairan nya lama banget nunggu  hari dri bank kustodian trus nunggu lagi  hari baru di transfer jdi total  hari kurang lebih kalo bisa prosesnya dipercepat sama kurang update grafik bisa  hari belum update kadang lebih jangan kalah sama aplikasi sebelah
untuk pemula yang ingin terjun dunia pasar modal lebih baik belajar dulu di reksadana. nah tempat yang bagus untuk belajar reksadana yaa di bibit. di bibit fasilitas dan fitur2 lengkap. sudah disediakan rekomendasi reksadana dari bibit.,5,Positif,untuk pemula yang ingin terjun dunia pasar modal lebih baik belajar dulu di reksadana nah tempat yang bagus untuk belajar reksadana yaa di bibit di bibit fasilitas dan fitur lengkap sudah disediakan rekomendasi reksadana dari bibit
"Aplikasi yg bagus, saya kasi masukan,bisa gak ya ada fitur tambahan buat setting pisahin modal dan keuntungan, supaya saya bisa narik keuntungan saja,tanpa harus menarik modal, 😂☺️☺️🙏",5,Positif,aplikasi yg bagus saya kasi masukanbisa gak ya ada fitur tambahan buat setting pisahin modal dan keuntungan supaya saya bisa narik keuntungan sajatanpa harus menarik modal 
"Sangat membantu bagi pemula untuk coba investasi, walau dari modal 10 ribu sudah bisa menabung untuk masa depan.. Yang baru gabung dan mau dapet saldo bonus di awal bisa pakai kode referral ini ya : majukanekonomi. Salam bisnis :)",5,Positif,sangat membantu bagi pemula untuk coba investasi walau dari modal  ribu sudah bisa menabung untuk masa depan yang baru gabung dan mau dapet saldo bonus di awal bisa pakai kode referral ini ya  majukanekonomi salam bisnis 
"Sudah bagus aplikasinya, fitur juga cukup mudah, namun tolong diperbaiki sistem jualnya, saya jual pasar uang tulisanya maks 3 hari kerja, baru sampe rekening saya sekitar 10 hari. Jika bisa diperbaiki sudah lengkap bibit pokonya👍",4,Positif,sudah bagus aplikasinya fitur juga cukup mudah namun tolong diperbaiki sistem jualnya saya jual pasar uang tulisanya maks  hari kerja baru sampe rekening saya sekitar  hari jika bisa diperbaiki sudah lengkap bibit pokonya
"Bagus untuk pemula, resiko sangat kecil. Aplikasi mudah digunakan. Terus berkembang. Pakai kode ini (wowcuanku) biar verifikasi cepat disetujui..❤️ Kode Referal: wowcuanku",5,Positif,bagus untuk pemula resiko sangat kecil aplikasi mudah digunakan terus berkembang pakai kode ini wowcuanku biar verifikasi cepat disetujui kode referal wowcuanku
"Berkat aplikasi Bibit, saya jadi bisa menghilangkan kebiasaan top up game online dan bermain game. Terima kasih Bibit. yang mau dapet Cashback 25k bisa pakai code ini guys : (arima). Lumayan bisa buat nambah modal kalian di Aplikasi Bibit, Terimakasih.",5,Positif,berkat aplikasi bibit saya jadi bisa menghilangkan kebiasaan top up game online dan bermain game terima kasih bibit yang mau dapet cashback k bisa pakai code ini guys  arima lumayan bisa buat nambah modal kalian di aplikasi bibit terimakasih
"Pencairan nya lama sekali. Maksimal katanya 3 hari kerja, pengajuan saya malah udah mau lebih dari 3 hari kerja, tapi belum cair2 juga Kalau ada yang bener2 ngandelin dari pencairan disini, jangan deh. Lama pencairan nya. Cari investasi lain saja yang pencairan nya cepat",1,Negatif,pencairan nya lama sekali maksimal katanya  hari kerja pengajuan saya malah udah mau lebih dari  hari kerja tapi belum cair juga kalau ada yang bener ngandelin dari pencairan disini jangan deh lama pencairan nya cari investasi lain saja yang pencairan nya cepat
"Aplikasi ini mudah digunakan, informasi yang disediakan juga lengkap, dengan interface yang enak dilihat. Buat yang mau dapat cashback jangan lupa pakai kode referal : serulhoinvestasi",5,Positif,aplikasi ini mudah digunakan informasi yang disediakan juga lengkap dengan interface yang enak dilihat buat yang mau dapat cashback jangan lupa pakai kode referal  serulhoinvestasi
Tetap bertahan ya min untuk yang sudah bagus sekarang ini dan lebih bagus ditingkatkan lagi disegala aspeknya buat kedepannya agar selalu berinovasi juga biar konsumen semakin nyaman bertransaksi di aplikasi bibit,5,Positif,tetap bertahan ya min untuk yang sudah bagus sekarang ini dan lebih bagus ditingkatkan lagi disegala aspeknya buat kedepannya agar selalu berinovasi juga biar konsumen semakin nyaman bertransaksi di aplikasi bibit
