content,score,Label
"Aplikasi yang bermanfaat bagi saya yang pemula dalam dunia reksadana,karena mudah dimengerti. Dan sangat cocok untuk saya yang ingin berinvestasi dalam jangka panjang. ;)",5,Positif
"Sangat amat tidak rekomendasi, penjualan Reksadana gk jelas. saya sudah menjual saham BNI Asset Management, PT dengan harga Rp 59.606 dan pada aplikasi di buat order jual berhasil, kemudian saya cek rekening saya yg masuk cuma Rp 7.507. Bukti screenshot dan mutasi rekening ada Dan dikatakan pihak bibit yg cair itu pasar uang, tp di aplikasi pasar uang belum cair..",1,Negatif
Semua fitur-fitur nya sudah nyaman. Yang harus diperbaiki menurut saya yaitu tolong filter reksadana tetap ada setelah kita keluar dari melihat detil reksadana,4,Positif
"Sistemnya udah bagus, udah ada ojk juga, tapi kenapa aku masuk app harus restart hp dulu ya? Awal-awal sih nggak masalah, tapi makin kesini makin ngeselin, tolong dong diperbaiki. Aku tau harus di restar dari app sebelah lagi, bibit nggak pernah balas masalah kayak gini",3,
"Kenapa Ya? Saya buka Aplikasi dan Web Bibit Sama aja, sama sama acak acak an Tampilannya. Ini Hp Saya Apa Aplikasi Bibit nya? Saya Cek Di Hp Yg Lain Pun sama aja... Edit : bibit memang keren, respon terhadap keluh kesah 😁 Aplikasi bibit di hp saya sudah normal 😍",5,Positif
"Udah update clear cache, tetep aja gambarnya error, gak semua tampilan jelas di aplikasi. Ngecek nilai inves terus turun, mau dijual tapi tampilan jualnya gak ketemu2 gara gambar burk, itu sengaja bukan? Kalian gamau rugi sama yang pada ngejual investasi ya gara2 pasar lagi turun? Ditutup2 dalih gangguan? Kesalahan hp? Wkwkwk",1,Negatif
"Bibitnya keren, cuma aplikasinya aja yang UI nya berantakan di hp gua... Tampilannya tidak stabil. Mohon segera di perbaiki, ato jika hpku yg bermasalah tolong sarannya. Makasih",2,Negatif
Sungguh sangat kecewa dengan pengembalian dana nya lama Di perbaiki lagi dong sistem jual nya gak usah nunggu 1 atau 2 dan bahkan lebih dari 3 Minggu blum cair padahal cuma kecil gimna kalo jual dengan harga yg besar kaya nya bisa tahunan mungkin baru bisa cair di perbaiki lagi tolong nnti saya kasih tambah bintang 🌟🌟🌟🌟🌟 Saya biasa nya gak pernah pelit masalah kasih bintang Namun karna proses penjualan yg lambat Sy hd kecewa,1,Negatif
Coba meriview setelah cukup lama pake bibit.. Gak cocok banget buat saya.. Untuk beli dan jual yg sangat lama prosesnya! Apalagi untuk pencairan benar2 buat menguji kesabaran.. Masuk nya di cicil njir gmn kalo puluhan juta past lebih ribet lagi.. Smoga kedepan ada perbaikan.. Kalo kaya gni terus pasti males instal apk ini,1,Negatif
"Aplikasi bagus, mudah & simple. Cocok untuk Investasi jangka panjang utk meminimalisir resiko. Utamanya penghasilan saat Pensiun setelah kita berhenti bekerja. Boleh deh masukan kode referral nya : ""Numnum"" utk dapatkan cash back 25rb.. 😊",5,Positif
"Aplikasi yang bagus, dengan fitur yang lengkap jadi lebih mudah kalo mau nanya lewat tele ataupun wa juga bisa,csnya cepet juga pelayanannya,oiyaaa tolong adakan instrumen Syailendra ya, soalnya itu juga bagus, makasih",5,Positif
"Alhamdulillah aplikasinya cukup mudah buat pemula kayak saya. Modal kecil tapi kalau lihat angkanya nambah tiap hari, senengnya minta ampun. Teman-teman yg baru mau daftar, bisa pakai kode referal ini: ""25rbutkpemula"" untuk dapat modal awal sebesar 25 ribu rupiah.",5,Positif
"Bibit tidak ada pemberitahuan ketika reksadana yang dijual sudah masuk atau belum. Saya menjual 4 reksadana tetapi hanya 1 yang masuk kerekening saya, di aplikasi bibit nya sendiri tertulis order jual berhasil Katanya maksimal 7 hari kerja, tapi apa? Hanya 1 yang masuk ke rekening saya. Membeli reksadana nya memang gampang, tetapi untuk menjual reksadana nya kenapa tidak jelas begini? Bibit dengan embel investasi tanpa ribet, praktis, hahahha dengan kepraktisan anda BANYAK ORANG MERUGI, ga jelas",1,Negatif
Pelayanan pencarian uang sangat lambat. Jujur saya sangat kecewa dengan keterlambatan sistem penjualan di apps ini saya harus menunggu 7hari untuk dana berhasil ke Bank. Tolong kedepannya proses pencarian dana di percepat:(,1,Negatif
"Padahl sudah berhasil dijual semua, dari 4 jenis, hnya 2 yang masuk,, 1 hilang entah kemana, 1 nya tiba2 tidak terjual malah jadi rugi, mending pakai apk sebelah lebih menjanjikan, aplikasinya dan sistem nya tidak jelas",1,Negatif
"Pada lag gitu ga si? Awal pake bibit baik baik aja tapi akhir akhir ini screen layar kaya lag gitu pas buka bibit, buka app lain mah engga ko aneh ya",2,Negatif
"Sumpah, gua suka banget sama ini aplikasi. cukup bintang yang berbicara. wlw ada kendala buat logind, alhamdulillah di bantu dengan baik dan ramah. inti nya, bagi yg susah logind, lupa pasword, nmor hp lupa dan email lupa, ikutin smw prosedur CS nya, insyaallah bakalan di bantu dgn ramah oleh CS nya. tetap lahenjadi lebih baik lgi BIBIT :)",5,Positif
"Kenapa setelah diperbaharui dan setelah top up saldo,, aplikasi bibit saya tidak bisa dibuka,? Signal dsni kuat,, dan kuota saya masih banyak,, jdi sudah jelas bukan pnyebabnya dri aplikasi bibit itu sendiri,, tlng tanggapan secepatnya!!",1,Negatif
"Login atau daftar bisa diganti metode selain SMS, saya ingin menggunakan bibit jadi tidak bisa karna tidak ada jaringan GSM namun internet ada. Mohon difikirkan, trimakash",1,Negatif
"Cocok buat permula yang ingin belajar investasi, karena dengan tampilan ya yang simple dan mudah, serta admin yang selalu cepat membantu kita, dalam urusan yang kurang di mengerti, buruan daftar sekarang!",5,Positif
"Numpang nanya kk... Saya mncoba mau beli reksadana melalui linkaja melalui linkaja, namun selalu gagal sehingga banyak transaksi pembelian melalui linkaja yg tidak terselesaikan, ketika mau d coba beli lagi sudah tidak bisa menggunakan pembelian melalui link aja kk, mhon solusiny karena saya masih pemula",3,
"Pengalaman 3 hari sih puas banget.. Persyaratan daftar simple gak ribet.. Cara beli nya juga gampang.. Semua nya udah di atur sama robo.. Kita sebagai user tinggal pakai modal kita, robo yg atur.. Sangat ramah untuk investor pemula.. Banyak juga artikel dan kamus di aplikasi yg membantu kita untuk belajar berinvestasi.. Btw, baru pake 3 hari sudah dapat hasil lho.. 😁 Mantep lah pokok nya..",5,Positif
"Gagal registrasi mulu heran saya,padahal data-data yang saya tulis sudah sesuai. Tapi tetap disuruh revisi data ini maksudnya gimana? Terus di aplikasi tertulis ""registrasi anda belum berhasil"" tapi dibawahnya lagi tertulis ""sudah terdaftar""😅",1,Negatif
"Sejauh ini aplikasinya bagus, UInya menarik dan mudah dipahami walaupun saya termasuk pemula. Saran saya tambah lagi metode pembayaran instan ShopeePay.",5,Positif
Sudah berhari-hari saya gabisa buka aplikasi ini. Sudah coba saya uninstal dan instal kembali masih tetep gabisa d buka. Yg ada cuman tampilan layar tulisan bibit doang lamaaaaa banget sampe lampu layar mati tetep gitu mulu. Entah apa yg merasukimu 😿,2,Negatif
"All is good, kecuali di fitur nabung rutin yang agak membingungkan, karena set nabung rutin pilih pembayaran selain gopay tidak autodebit, lha buat apa milih metode pembayaran kalo ga autodebit, ujung2nya manual. Fitur nabung rutin utk selian gopay katanya hanya sebagai reminder, tapi reminder/notif nya ga masuk juga 🥲",4,Positif
Akhir-akhir ini UInya agak error. Layer displaynya menumpuk dan tidak bisa dibuka. Apakah ada solusi ? Karena tidak ada update aplikasi terbaru yang tersedia.,2,Negatif
"rada sedih sih aplikasi ini hanya bisa digunakan untuk yang sudah mempunyai ktp saja, dan atm terdaftar tidak bisa yg menggunakan QQ. padahal mau menabung untuk masa yang akan datang bukan hanya dari mereka yang sudah mempunyai ktp:(( mungkin aplikasi nya bisa lebih ditingkatkan lagi, dengan sistem yang hampir sama seperti bank, yg bisa menggunakan QQ ktp ortu juga dan atm yg menggunakan QQ ktp ortu tidak ditolak. niat mau belajar invest dr kecil jd gagal krn blm punya ktp:( tp gapapa, smgt smua",4,Positif
Sering ada kendala saat membuka apk dengan keterangan (ada sekrup yang lepas) Tolong diperbaiki lagi. Agar pengguna bisa dengan konsisten memantau apk ini. Terima kasih.,4,Positif
"Aplikasi nya bagus, customer servicenya sangat membantu, tapi masih ada sedikit bug di user experience, gak fatal tapi akan lebih menyenangkan jika di perbaiki. Seperti, jika membuat sub menu harus tekan tanda silang gak bisa pakai tombol kembali jika di tekan malah keluar, dan kalau bisa ada foto profil supaya lebih berkesan milik pribadi nya. Tapi itu hanya sangat, developer dan tim udah keren, aplikasi asik😁👍",5,Positif
"Saya kasih bintang 2 karna ga bisa hps akun, saya sudah mengganti nomor telepon jd di akun bibit lama mau di ganti sm nomor yg baru tp gak bisa karna gak sengaja npas pertama x download malah tekan register bukan login alhasil nomor barunya terdaftar di akun bibit sedangkan satu akun cuma bisa satu ktp, niat nya mw hapus akun aja biar nomor yg baru bisa ke pakek di akun bibit yg lama tp gak bisa, gak ada fitur hapus akun.. Sayang sekali",2,Negatif
"Pertama kali pakai bibit saya langsung suka. Tampilannya user friendly, fitur lengkap dan sangat nyaman digunakan. Namun ada 1 kekuragan menurut saya, andai saja bibit menambahkan fitur deposit menggunakan DANA pasti akan lebih sempurna lg. Untuk update selanjutnya saya berharap bibit menambahkan pembayaran DANA ke dalam aplikasinya",4,Positif
"Semuanya sudah oke nyaman digunakan,akan tetapi lebih efisien jika ditambahkan metode pembayaran e wallet nya bkn hanya gopay dan linkAja tapi seperti dana dll juga. Semoga next update ada. Sekian terimakasih",5,Positif
"Sistem Top-up atau pembelian masih terlalu RIBET, harus ada bukti tranfer dan harus berasal dari rekening sesuai nama yang terdaftar. Kurang simple, alangkah lebih baik jika dimudahkan, misalnya dengan ditambahkan metode tranfer dari Virtual Account (VA), tranfer via Toko (Alfamart,Indomart,PT.Pos,dsb) Update: Skrg sudah tersedia banyak pilihan metode pembayaran. 4 bintang dulu ya, kalau profit ntar ditambah lagi 5 bintang.",4,Positif
"Cukup mudah dipahami sebagai pemula seperti saya, tapi mohon dikasih pilihan pembayaran via DANA dong admin atau tidak SHOPEEPAY juga boleh. Di tempat saya top up gopay/link aja susah, gak semua punya ATM dan bertahan hidup di tempat elite. Mohon di kasih ya dan pertimbangkan!. Kali ini 3½ star dulu!",3,
"Fitur bagus tapi kadang sering error, pas dibuka error connections padahal internet lancar, bayar pakai gopay juga kadang lama terverifikasinya. Jadi ragu mau nambah investasi.",2,Negatif
"Aplikasinya bagus sekali , cocok untuk pemula , tampilan nya sangat ramah pemula , dan fitur robo advisor nya sungguh membantu memilih Reksadana bagi yang baru mulai . Untuk Teman Teman yang baru mau mulai bisa mendapatkan CASHBACK 25k dengan menggunakan KODE REFERRAL: ""hijaucuan"" 👍^_^",5,Positif
Pencairannya ribet dan lama sekali. Gak kayak ovo invest Reksadana baru tapi proses pencairan hitungan detik. Ini sudah 4 hari gak cair2 ke rekening 😌,1,Negatif
"Respon cepat, dari email dan via chat online. Klo bisa lebih di tingkatkan lagi untuk pencairannya jgn smpe 7 hari ya. Udh bagus aplikasi ini sangat berguna bagi pemula yang maein saham. Lanjutkan ... Klo ada bintang 10 saya bintang 10 😁 Terimakasih ... 😘",5,Positif
"Aplikasinya bagus saya suka, tapi perlu ada peningkatan seperti : perlu ditambah penarikan dana ke e-wallet seperti ke gopay, Dana, ovo dll. Jangan hanya bisa dicairkan ke rekening saja. Ayo tingkatkan",4,Positif
Sangat mengecewakan setlah log in d hp lama berhasil n berinves log in d hp baru tidak masuk n perlu registrasi kmbli..pelayana melalui WhatsApp terlalu bertele-tele dan tidak jelas..,1,Negatif
"Sangat kecewa, aplikasi tidak bisa di jalankan padahal koneksi internet sangat stabil.. tapi keterangan status ""mohon periksa koneksi internet"" .. tolong berikan solusinya",1,Negatif
"Ka, bibit sudah bagus dan ok, recomended banget, tapi kurang nya satu di grup telegram itu admin bibit nya masih keliatan pemula, cara mengangapi investor kurang paham dan cerdas.. Mohon di perbaiki ya kak",5,Positif
"so far alhamdulillah pemakaian apk ini lancar2 saja, dari mulai deposit sampe penarikan gaada kendala. mudah2an kedepan apk ini lebih baik dan jangan sampe ada kendala. masukan aja kalau buka bibit di laptop kok error gtu ya kalau buat nglht porto. suwon.",5,Positif
"Sebetulnya aplikasi ini bagus ""kalo"" kita nilai dari pertama daftar, panduannya serta proses investasinya. Bahkan untuk pemula seperti saya yg sama sekali tidak tau investasi itu. Tapi kekecewaan datang ketika proses penjualan reksadana proses uang masuk ke rekening kita itu lama sekali. Males kali kalo gini caranya buat investasi lebih di aplikasi ini",2,Negatif
"sangat tidak disarankan ketika pembelian proses lama ketika penjualan katanya 7 hari setelah order jual di verifikasi uang di tranfer, ini saya sdh lebih dari 10 hari tidak ada transferan.. yaa sudah lah mau gmn lagi.. terpaksa relakan aja",1,Negatif
"Untuk yang mengeluh belajar tatacara inveatasi dulu ya,, di youtube banyak.. Aplikasinya mamtap.. Kalo ga ingin minus dan nabng jangka panjang ambil yang pasar uang saja,, jangan coba2 beli obligasi atau saham 😊",5,Positif
Aplikasi bibit saya sudah 2x seperti ini. Tidak bisa login dan terus berhenti. Harus reinstall lagi kalo mau dibuka. Padahal tiap hari mau pantau nilai invest. Jadi malas mau pakai app ini,1,Negatif
"Aplikasi tidak bisa dibuka, katanya masalah jaringan, tp jaringan saya baik-baik saja. Setelah saya uninstall dan install lagi, malah apps tidak bisa dibuka aama sekali",1,Negatif
Benar2 lelet topup & widraw. Ke lain rekening kena biaya transfer sedang penghasilannyapun tak seberapa jauh dibawah biaya transfer antar bank. Saat masuk ke rekeningpun saldo terpotong tak seperti jumlah di histori transaksi bibit. KAPOOOK,1,Negatif
"Masih butuh banyak perbaikan, karena aplikasi sering error...saya jadi ragu untuk berinvestasi lebih Invest hasil malah minus....lagi nyampaikan uneg2 malah di kick dari grup tele....adminnya masih picik dan berpikiran dangkal....",1,Negatif
"Yang komen aplikasi bibit gak bagus lah,ribet,itu salah besar,bibit memang luaar biasa,yg pasti nabung dibibit lebih untung dari pada di bank biasa,,saya kasih bintang 5,semoga semakin maju lagi,tolong di buat fitur masuk aplikasi pakek pin atau paswoord buat aplikasinya,biar tidak bisa dibuka orang,dan lebih terjamin keamanannya,salam cuan",5,Positif
"Baru mencoba,saya kasih bintang 5 Register nya cepat tatapi kenapa saat playment di link aja berhasil tapi kenapa halaman aplikasih bibit tidak bisa terlihat harus di uninstal dulu dan unduh lagi,tolong di tingkatkan lagi makasih",5,Positif
"Sederhana, mudah dipahami, UI yang rapi dan ramah pemula dengan disertai tutorial yang sangat membantu.. Satu lagi, tanpa janji janji manis yang menyesatkan dan gak masuk di akal..",5,Positif
"kapok pake bibit, udah penarikannya lama lalu pernah ada kejadian ada 1 market saya yg sudah di jual sudah berbulan bulan sampai sekarang ga masuk masuk. skrg lagi proses penarikan lagi dan yg masuk cuma satu pembayaran aneh.",1,Negatif
"Sangat bagus, hadirin fitur darkmode dong, biar enak diliat nya. Keseluruhan udah sempura, tinggal tambahin tampilan darkmode aja",5,Positif
"Saya tidak bisa menggunakan aplikasi ini karna harus memakai rekening bank, sedangkan saya tidak mempunyai rek bank, tolong lah buat terobosan baru, buatlah fitur saldo bibit maka penarikan hasil invest bisa disimpan ke saldo bibit, dan pengguna akan bisa invest lagi melalui saldo bibit, pengguna juga bisa menarik saldo bibit ke aplikasi e-wallet seperti GoPay.",1,Negatif
"Tolong dong developer utk masalah koneksi nya dibenerin, stiap kali mau lihat detail kurva perusahan slalu Los koneksi, pdhl sinyal internet saya aman2 aja, gimana mau buka investasi sendiri kalo utk liat dan mau beli aja gak bisa ibuka",3,
"Saya termasuk sangat happy dengan aplikasi ini. Aplikasi nya sudah bisa dibilang bagus. Tp blundernya applikasi ini, brand ambassador nya. Iklan bibit, iklan app lain. Terlalu banyak kontroversi. Saya jadi gak suka. Tolong lah bibit, kualitas aplikasi akan diketahui banyak orang, kalau pun perlu ambassar yg netral2 aja. Teman lebih meyakinkan kalau soal mempengaruhi supaya orang pake bibit. Kecewa",3,
"Mau ngecek dana kok dari kmren aplikasi gak bisa dibuka, muncul koneksi tidak ada coba lagi. Upgrade udah, dihapus data udah. Tetep aja gak bisa. Kenapa ini",1,Negatif
"Seperti iklan, cocok untuk investor pemula, ga usah ribet dan pusing kalo mau investasi, untuk pengembang aplikasi, tingkatkan terus, teruslah berkarya!! =D",5,Positif
"Salah satu aplikasi APERD yang layak diintall dan digunakan untuk berinvestasi. Satu fitur yang paling menarik buat saya adalah adanya goal setting melalui pendefinisian Portfolio (sayang cuma bisa buat sampai 10 portofolio) , yang dapat diisi dengan produk rekomendasi atau produk pilihan sendiri sesuai dengan tujuan yang ingin dicapai. Fitur lainnya yang bermanfaat adalah opsi switch antar produk yang dikelola olah manajer investasi yang sama. Mantep lagi update NAB cepat di malam hari yg sama.",5,Positif
"baru mencoba, semoga aplikasi bibit ini benar benar aman buat pemula yang baru bergabung dan baru mau belajar investasi, aplikasi reksadana unser interface mudah di mengerti, dan saran saya saat registrasi di beri pilihan memakai dompet digital. mudahan bibit terus berjaya dan bisa terus jaga amanat.",4,Positif
Maaf saya kasih bintang 4 karena saya investasi saya pemula baru memakai apk ini terus saya beli yang Reksadana obligasi trus lama pembelian nya berhasil kenapatu?? Nanti kalo berhasil saya tambah bintang nyap,4,Positif
"Sebenarnya aplikasi ini mudah untuk melakukan invest tapi sangat kecewa dengan service nya yang gag slalu uptodate (sabtu minggu & tanggal merah gag ada update perubahan harga),, sistem pembelian reksadana juga tidak realtime (misal kita beli di harga hari senin 1 april,, nanti yg terbeli dalam invest adalah harga di hari selasa 2 april)",1,Negatif
"Aplikasi sdh sya pakai 3 bulan ini, tp semingguan ini saya mau buka klik bibit aja tampilan layar jadi hitam aja kyk ngeblank ga bisa dibuka. Ada solusi?",3,
"aplikasi ini sangat membantu saya dalam merencanakan investasi pada kurun waktu tertentu. tidak hanya itu, pembayaran nya pun banyak pilihannya. semua metode pembayarannya mudah, sederhana, dan praktis ga ribet.",5,Positif
"Pasti nanti saya tambah lagi bintangnya kalau ada kejelasan, Tolong dong ditambahkan lagi fitur pembayaran melalui DANA atau OVO supaya lebih mudah dan lebih simpel dalam memulai investasi, Jangan cuma go-pay aja soalnya banyak sekali di sini yang menggunakan dana dan Ovo, mohon yatmin ditinjau lagi supaya ada pembayaran lebih mudah lagi. 😍😍😍",1,Negatif
"Saya ada masalah, saat saya coba coba transaksi 100.000 terus saya jual kembali hari berikutnya 98.000 dan uangnya ga masuk rekening saya, dari tanggal 8 maret sampai sekarang 26 maret. Ga mungkin kan jam kerja selama itu",1,Negatif
"Aplikasi BIBIT sudah baik,terutama untuk yg baru belajar investasi,saran saya untuk BIBIT tolong tingkatkan lagi pelayanannya terutama dalam pencairan dana, supaya tidak ada keraguan untuk pomula dalam memulai investasi..",5,Positif
"Sejauh ini masalah yg saya rasakan adalah tidak tersedianya mode malam, tema gelap atau sejenisnya. Terkadang sebelum tidur saya membuka aplikasi ini dan warna putih background aplikasi ini menyilaukan mata, meskipun kecerahan layar sudah diturunkan. Semoga bisa segera di tambahkan mode gelap",3,
"Tolong lah jaringannya diperbaiki ko lama bgt terbukanya, padahal jaringan data bagus, saya coba pake wifi masih jg sama, ni kayanya aplikasinya, padahal apknya kecil mb nya",3,
kenapa ya kak aplikasi bibit sering sekali dengan tiba tiba logut dengan sendirinya dan itu bukan sekali duakali bahkan sering. saya pribadi sebagai pengguna reksadana bibit merasa kurang nyaman dengan hal itu harapan saya kedepanya semoga aplikasi ini lebih baik lagi. salam investasi bibit mantap trimakasih,2,Negatif
tambah fitur batalkan pesanan biar kalau tidak dapat cashback gopay bisa saya batalkan sendiri gak usah nunggu dibatalin sistem. ntar kalo diwujudkan saya tambah bintangnya. sukses terus buat bibit jgn bosen buat ngasih banyak cashback.,4,Positif
"mohon maaf sebelumnya, saya sebagai pengguna bibit mengaku kecewa atas pelayanan yang di berikan oleh cs nya, saya sudah bilang kalau mau ambil uang tidak bisa karena saya lupa pin dan gmail saya yang di pakai itu audah tidak ada., saya sudah komplain gimana ngatasinya malah jawaban nya gak enak sama sekali, gak ada solusi sama sekali., uang gak kembali gak ada solusi lagi., seharusnya cs"" yang seperti itu tidak usah di rekrut kalo gak bisa melayani pelanggan., terimakasih .",1,Negatif
"Mohon untuk di tingkatkan performa loadingnya. Perasaan jaringan bagus tapi loading lama. Mohon ya. Engga sabar buka aplikasi bibit yang loadingnya lama bnget, serasa mau banting ni hp. Aku ksini kirain ada update pada aplikasi, eh padahal sama kayak kmarin. Yaudahlah",4,Positif
Tolong tambah jenis verifikasi lewat sms. Kalau lewat telepon/email terpaksa harus beralih aplikasi dulu dan setelah buka aplikasi bibit kembali perlu ngulang dari awal lagi. Ribet. Kalau verifikasi sms bisa dilihat lewat notifikasi.,4,Positif
Saya senang sekali hasil nya memuaskan tolong kepada Bibit jaga kepercayaan nasabah jangan di buat kecewa dengan langkah atau tindakan yang merugikan dan tolong update aplikasi nya tolong hilangkan Bug Bug yang ada di aplikasi Bibit bagi investor pemula buruan langsung investasi sebelum Tua mumpung masih muda biar makin Cuan dalam jangka panjang,5,Positif
"Bagus sih aplikasi nya buat pemula, cuma kalo lagi di pake terus buka aplikasi lain kadang suruh login ulang , ini terjadi bukan 1 atau 2 kali tapi udah sering ngalamin, mohon segera di perbaiki. terimakasih😁",3,
"Giliran beli cepet banget diproses, tapi pas jual lama banget prosesnya . Bisa sampe 10 hari baru prosesnya selesai. Enak sih ga ribet apknya mudah dipahami, tp gak deh. Kalau mau jual saham lama banget prosesnya keburu berjamur.",3,
"Saya bingung.. Knp harus pake foto kpt + selfie + tandatangan... Sekarang pinjam uang online sangt mudah,, dan data kawan saya pernah disalahgunakan sama mereka yg gak bertanggunh jawab... Tidak menutup kemungkinan akan ada oknum bibit yg bermain.... Klo bisa investasi dengn mudh kenapa harus ribet dan menimbulkan resiko yang lain... Tolong di buat lebih fleksibel, mengingat bukan semua yg invest disini di untung kan.. Tetap yang untung yg punya aplikasi Thanks",2,Negatif
"Aplikasinya bagus, mohon untuk pihak developer kedepannya ada perubahan/penambahan S&K saat mau daftar di bibit, soalnya banyak Temen saya ingin berinvestasi di Bibit tapi terkendala tidak mempunyai Rekening Bank pribadi, Trimakasih 😀😁🙏",5,Positif
"Aplikasi yang sangat mudah di gunakan oleh pemula seperti saya.., dan sudah terdaftar di OJk jadi pasti aman.,. Bagi yg baru bergabung masukan referar "" saldoku "" supaya dapat 25rb di awal pendaftaran... "" saldoku """,5,Positif
"Maaf saya pemula saya barusan pakai robo advisor sudah saya inves saldo tapi kok gk ada perkembangan naik turun masih stuk 0%, aplikasinya kok juga sering lemot ya , trus sering suruh login kalo di refresh , tolong diperbaiki",2,Negatif
"Sangat cocok untuk pemula dan sangat rekomendasi sekali,terus berikan yg terbaik untuk generasi milenial untuk berinvestasi bibit sekedar masukan harap lebih cepat lagi untuk update grafik dari nav harian dan order jual maupun beli terimakasih",5,Positif
"Makin lama, uangnya makin lama dikirim. Emang sih terms nya 7hari kerja setelah trasaksi berhasil tapi dulu biasanya cuman 3 hari itu udah kelar transaksinya dan cair nya langsung dihari berikutny Ini beneran sistemnya yang kirim uangnya langsung dari bank penampungnya atau pihak bibit yang konfirmasi pengiriman?",3,
"Sekitaran hampir dua bulanan pake bibit,seneng banget investasi disini,cocok buat pemula kayak saya,sedikit masukan untuk bibit,tolong dong tambahin lagi metode pembayarannya,kayak masukin dompet kayak dana,shopeepay dan lainnya supaya lebih lengkap,dan satu lagi,ayo dong tambahin jenis investasi lain juga,jadi nggak cuma reksadana aja,tambahin produk kayak SBN,atau saham,emas,crypto dll,,selebihnya udah keren banget aplikasi bibit",4,Positif
"Overall aplikasinya bagus, saya belum ada masalah sejak pakai 3 bulan lalu, cuma saran aja tambahin interface dark mode nya, kalau putih gitu kurang enak aja liatnya, makasi",5,Positif
"Untuk konsep dari aplikasinya udah bagus sih ngasih kemudahan buat kita yg pingin ngelakuin hal semacam investasi tanpa takut penipuan but problem dari saya si cuma satu yaitu ""harus punya rekening sendiri"" Padahalkan banyak juga anak anak muda termasuk saya yang pingin belajar investasi sejak dini sedangkan belum punya rekening, mohon ditingkatkan lagi aplikasinya 🙏",2,Negatif
"aplikasinya bagus untuk pemula, keunggulannya ada robo advisior yang akan menyarankan tipe reksadana mana yang cocok buat kita sesuai dengan pertanyaan yang mereka buat, adminya ramah, selain itu juga bisa dapat cashback 25 rb saya sudah coba pakai code refferal *molotov*😁😁",5,Positif
"Saya kasih bintang 3 dulu, untuk fitur² & UI udah bagus dan mudah di pahami tapi sedikit masukan untuk waktu traksaksi jual beli mungkin bisa di percepat lagi biar gak lama nunggunya. Supaya pengguna baru gag ragu² mau investnya",3,
"Saya kasih bintang 2, karena ulasan saya sebelumnya belum ditindak lanjuti juga perihal performa aplikasi yang sangat perlu ditingkatkan, karena masih adanya lag, bug dan sering nutup sendiri. Sehingga sangat tidak nyaman ketika berinvestasi",2,Negatif
"halo, aku mau ngasih tips. untuk pembelian reksa dana aku kasih rekomendasi pasar uang. karna grafik yang stabil selalu naik, sangat cocok untuk menabung jangka panjang. dan untuk pembelian reksadananya jangan cuma sekali aja. kalau bisa rutin tiap bulan. itu bisa menambah untung. jangan lupa yaaaa pakai kode aku ""nabungbertambah"" buat mendapatkan cashback. semangat menabung.",5,Positif
"Aplikasi penghasil uang yg registrasinya mudah,gak ribet ,CS pelayanannya ramah dan stanby 24j ,dan yg pasti gampang banget dipahami cara kerjanya ..,,yakin siapa saja yg pakai BIBIT pasti Cuan ..,,jangan lupa pakai kode referral "" DWIBA "" ya ,, biar kalian bisa dapat bonos RP.25000 ,,terima kasih",5,Positif
Aplikasi BIBIT sangat membantu sekali untuk pemula yang mau berinvestasi dengan memasukkan KODE REFERAL : *bibitinves*💥💥kalian yg baru masuk bisa dapet modal awal 25.000 untuk berinvestasi. Salam cuan💪😁,5,Positif
"Sebelum beli aplikasi lancar jaya, setelah udh beli malah lemot banget, jadi ngerasa gak aman krn beberapa kali check internet connection padahal buka apps yg lain lancar. Tolong diperbaiki.",1,Negatif
Aplikasinya sangat bagus dan mudah di pahami untuk pemula. klau ada yg bilng kok lama banget masuknya yaa sabar aja kan di transaksi ada keterangan kapan reksadana kita bisa masuk ke portofolio dan klau mau nanya lebih lanjut monggo gabung di telegram bibit.,5,Positif
"Seminggu terakhir lemot banget mau masuk, sinyal wifi maupun sinyal hp . Kenapa nih? Sama kaya ajaib kali ya, ngendorse artis doang tapi kapasitas servernya kagak di gedein, ngeruk subscriber tapi kouta yang sanggup di tampung gak di gedein.. ngeselin sih",1,Negatif
"Bibit sangat mudah digunakan trrutama untuk pemula yang ingin berinvestasi. Saya memberi bintang 3 karena aplikasinya lumayan lelet, mohon ditingkatkan kembali",3,
"Tampilan aplikasi sangat bersih, memudahkan orang pemula seperti saya. Untuk yang baru menggunakan bibit bisa memakai kode referral saya pada saat awal pendaftaran, cukup tuliskan ""kodek"" pada kolom kode referral yang tersedia, anda akan mendapatkan cashback sebesar 25 ribu, saya juga akan mendapatkan cashback yang sama seperti anda yaitu 25 ribu. Terimakasih.",5,Positif
Sangat kecewa dengan aplikasi ini...saya sudah mau cairkan uang kisaran 700 rb dari tanggal 12 hingga sekarang blum cair..padahal di apps keterangan nya maximal 7 hari kerja bursa..saya hubungi cs nya..cs nya no respon sama sekali..hadehh,1,Negatif
"Aplikasi ngk bisa masuk, Udah di masukin semua data2.. Tapi selalu di tolak, kayak masukkan email, di inbox ngk masuk2. Di masukin tlp, Di tlp bibitnya, tapi pas di angkat ngk ada suaranya dan langsung ditutup. Ngk bisa masuk dan ribet.. Beneran deh.. Gw cmn mau investasi aja.. Yah Tuhan...",2,Negatif
