content,score,Label,text_clean
"Sudah menggunakan app Bareksa kurang lebih 1thn, investasi di bareksa saya gunakan untuk membantu saya membeli laptop. Saran : kalay bisa fiturnya ditambah, mirip kyk app serupa yg warna ijo juga. Jd portofolionya bisa di sesuaikan dengan tujuan investasinya, bukan cuman isi produk aja. Terima kasih",4,Positif,sudah menggunakan app bareksa kurang lebih thn investasi di bareksa saya gunakan untuk membantu saya membeli laptop saran  kalay bisa fiturnya ditambah mirip kyk app serupa yg warna ijo juga jd portofolionya bisa di sesuaikan dengan tujuan investasinya bukan cuman isi produk aja terima kasih
"Bagus. Awalnya ragu. Tapi overall bagus. Pendaftaran cepat, pembelian unit sesuai estimasi , 2 hari selesai,,,, penjualan sesuai tempo,,,, 7 hari selesai, masuk k rekening... Mantap. Udah ga ragu lg skrg. Mau setia invest di bareksa",5,Positif,bagus awalnya ragu tapi overall bagus pendaftaran cepat pembelian unit sesuai estimasi   hari selesai penjualan sesuai tempo  hari selesai masuk k rekening mantap udah ga ragu lg skrg mau setia invest di bareksa
"Kenapa proses pembeliannya lama banget,,, biasanya gak sampai 2 hari. Ini sudah mau 3hari. Saya sudah percayakan disini, tapi kenapa gini. Tolong segera diperbaiki.",4,Positif,kenapa proses pembeliannya lama banget biasanya gak sampai  hari ini sudah mau hari saya sudah percayakan disini tapi kenapa gini tolong segera diperbaiki
"Aplikasi error mulu. Ketika dibuka cuma kedip2 di logo awal, padahal udah update , internet stabil :(",1,Negatif,aplikasi error mulu ketika dibuka cuma kedip di logo awal padahal udah update  internet stabil 
Untuk update terakhir masih ga bisa untuk upload KTP saat daftar. Tolong diperbaiki. Saya sudah email cs tpi ngga ada jawaban sampai sekarang,1,Negatif,untuk update terakhir masih ga bisa untuk upload ktp saat daftar tolong diperbaiki saya sudah email cs tpi ngga ada jawaban sampai sekarang
Malam. Maaf mau ty. Aplikasi Bareksa ini kenapa ya. Saya ngk bisa masuk aplikasi Error. Udah saya update padahal. Dan mau ty saya mau lakukan penjual by web Bareksa juga masukin kode otp Sdh bener tapi kok terinfo salah. Bagaimana ini ... Mohon bantuannya ... Terima kasih ...,1,Negatif,malam maaf mau ty aplikasi bareksa ini kenapa ya saya ngk bisa masuk aplikasi error udah saya update padahal dan mau ty saya mau lakukan penjual by web bareksa juga masukin kode otp sdh bener tapi kok terinfo salah bagaimana ini  mohon bantuannya  terima kasih 
"Tolong untuk promo seperti #menangbanyak dan sejenisnya, pemenang menggunakan aturan diundi, jgn pakai pembelian terbanyak, karena jujur aja malah membuat malas untuk ikutan, pada akhirnya hadian kembali ke ""yang punya duit banyak"".",2,Negatif,tolong untuk promo seperti menangbanyak dan sejenisnya pemenang menggunakan aturan diundi jgn pakai pembelian terbanyak karena jujur aja malah membuat malas untuk ikutan pada akhirnya hadian kembali ke yang punya duit banyak
"Untuk produk reksa nya juara deh, banyak pilihan & ga banyak aplikasi sejenis yg ada sbn nya. Yg kurang tinggal emas, crypto & asuransi invest nya. Mudah2an cepet terkabul",5,Positif,untuk produk reksa nya juara deh banyak pilihan  ga banyak aplikasi sejenis yg ada sbn nya yg kurang tinggal emas crypto  asuransi invest nya mudahan cepet terkabul
"Akun saya yg lama kenapa tidak bisa di buka.. buat baru nik sidah terdaftar.. bagaimana caranya agar akun saya bisa di gunakan kembali, Alhamdulillah sudah bisa aktif lagi, dan mulai dari awal",4,Positif,akun saya yg lama kenapa tidak bisa di buka buat baru nik sidah terdaftar bagaimana caranya agar akun saya bisa di gunakan kembali alhamdulillah sudah bisa aktif lagi dan mulai dari awal
"Cara investasi untuk pemula, salah satunya di bareksa. Gak harus jadi kaya dulu baru berinvestasi. Semua kalangan bisa. Buat dirimu seperta setara",5,Positif,cara investasi untuk pemula salah satunya di bareksa gak harus jadi kaya dulu baru berinvestasi semua kalangan bisa buat dirimu seperta setara
"dlu memang benar keuntungan bisa mencapai 6.25 %pertahun., tapi semakin hari persentase nya semakin turun, setiap hari turun trus persentase keuntungan nya, skrg cm 5.3%, gak menutup kemungkinan tahun depan menjadi cm 4%,.",1,Negatif,dlu memang benar keuntungan bisa mencapai  pertahun tapi semakin hari persentase nya semakin turun setiap hari turun trus persentase keuntungan nya skrg cm  gak menutup kemungkinan tahun depan menjadi cm 
"Msh newbie investasi. Udah instal, verifikasi email tak kunjung msk 24 jam lebih. Karna itu tuk smntara saya uninstall drpada nambah beban kapasitas HP",1,Negatif,msh newbie investasi udah instal verifikasi email tak kunjung msk  jam lebih karna itu tuk smntara saya uninstall drpada nambah beban kapasitas hp
"Sangat rekomendasi aplikasi investasi nya ,sangat mudah di fahami cara kerja ,dan yg ngk kalah pentingnya untuk pencairan termasuk cepat hanya butuh 3 hari dari hari H -, cs nya juga ramah , walaupun rada telat blz email nya ,tapi untuk semuanya mantap",5,Positif,sangat rekomendasi aplikasi investasi nya sangat mudah di fahami cara kerja dan yg ngk kalah pentingnya untuk pencairan termasuk cepat hanya butuh  hari dari hari h  cs nya juga ramah  walaupun rada telat blz email nya tapi untuk semuanya mantap
Mantab bosss. Sekarang top up bisa lewat link aja. Jadi mudah dan gratis... Terimakasih bareksa 👍👍👍👍,5,Positif,mantab bosss sekarang top up bisa lewat link aja jadi mudah dan gratis terimakasih bareksa 
"Kasih bintang satu dulu, proses pembelian lama banget udah 5 hari ga masuk. Katanya maks 2 hari. Tolong di percepat.",1,Negatif,kasih bintang satu dulu proses pembelian lama banget udah  hari ga masuk katanya maks  hari tolong di percepat
Baik dalam segi pembayaran ada sekarang nambah lagi metodenya. Terus dari segi cs nya juga baik dilaporkan agak sore beberapa jam kemudian waktu sore nya eh udah beres.,5,Positif,baik dalam segi pembayaran ada sekarang nambah lagi metodenya terus dari segi cs nya juga baik dilaporkan agak sore beberapa jam kemudian waktu sore nya eh udah beres
Aplikasi sangat di percaya ojk dan jujur. Namun sering macet login nya dan plus minusnya di saat saat update apk bareksa harus butuh korban dari ram,5,Positif,aplikasi sangat di percaya ojk dan jujur namun sering macet login nya dan plus minusnya di saat saat update apk bareksa harus butuh korban dari ram
Sudah cukup baik jika boleh saran untuk layanan costumer service bisa langsung di aplikasi saja jadi ngga usah repot2 chat melalui email,5,Positif,sudah cukup baik jika boleh saran untuk layanan costumer service bisa langsung di aplikasi saja jadi ngga usah repot chat melalui email
"Tampilan user friendly, untuk transaksi sangat mudah dan tolong untuk penyelesaian transaksi reksadananya di persingkat ..",5,Positif,tampilan user friendly untuk transaksi sangat mudah dan tolong untuk penyelesaian transaksi reksadananya di persingkat 
"sudah beberapa minggu ini ada update app, namun auto keluar dari app, dan mau login tidak bisa, data login tidak terekam ( alias kosong) mohon di tindak lanjuti bos admin",5,Positif,sudah beberapa minggu ini ada update app namun auto keluar dari app dan mau login tidak bisa data login tidak terekam  alias kosong mohon di tindak lanjuti bos admin
Nama sudah sesuai e-KTP masih aja gagal berkali2.. ribet proses daftar verifikasi bareksanya. Di app Bibit aja cepet verifikasinya. Di Bareksa gagal terus. auto uninstall,1,Negatif,nama sudah sesuai ektp masih aja gagal berkali ribet proses daftar verifikasi bareksanya di app bibit aja cepet verifikasinya di bareksa gagal terus auto uninstall
"Dari tanggal 23 maret, status masih tertunda, masih verifikasi email, tapi cek email ngga ada email masuk apapun.",2,Negatif,dari tanggal  maret status masih tertunda masih verifikasi email tapi cek email ngga ada email masuk apapun
"Customer Service cukup responsif, sudah membantu. Terus tingkatkan pelayanan, terimakasih Bareksa.",5,Positif,customer service cukup responsif sudah membantu terus tingkatkan pelayanan terimakasih bareksa
"mohon perbaiki masalah scroll pada menu produk, karena sangat mudah tergeser",5,Positif,mohon perbaiki masalah scroll pada menu produk karena sangat mudah tergeser
"Bagus cuma menu nya terlalu responsif ke kanan sama kiri, kl mau scroll ke bawah harus ditekan lebih kuat semoga diperbaiki kedepannnya",5,Positif,bagus cuma menu nya terlalu responsif ke kanan sama kiri kl mau scroll ke bawah harus ditekan lebih kuat semoga diperbaiki kedepannnya
"Sama seperti masukan sebelumnya. Sensitifitas aplikasi tolong dikurangi. Soalnya sekarang kok sering tiba-tiba kegeser ke pasar uang, kegeser ke saham, pokoknya kegeser-geser pilihan produknya. Jadi susah buat scrol-scrol ke atas/ke bawah. Padahal dulu nggak kayak gini deh....",4,Positif,sama seperti masukan sebelumnya sensitifitas aplikasi tolong dikurangi soalnya sekarang kok sering tibatiba kegeser ke pasar uang kegeser ke saham pokoknya kegesergeser pilihan produknya jadi susah buat scrolscrol ke ataske bawah padahal dulu nggak kayak gini deh
"Lebih fleksibel untuk beli dan jual, waktu proses nya terlalu lama, saya merasa di bingungkan dengan harga jual dan beli nya. Kalau bisa 1 hari kerja sudah bisa selesai proses nya agar lebih fleksibel",4,Positif,lebih fleksibel untuk beli dan jual waktu proses nya terlalu lama saya merasa di bingungkan dengan harga jual dan beli nya kalau bisa  hari kerja sudah bisa selesai proses nya agar lebih fleksibel
"Tolong kasih pilihan untuk pencairan dana dikasih pilihan, mau dimasukkan dalam rekening penampungan investor yg dibuat oleh Bareksa atau rekening pribadi. Jadi jika mau beli instrument lain lagi tdk perlu transfer dr rekening pribadi biar verifikasinya cepat.",5,Positif,tolong kasih pilihan untuk pencairan dana dikasih pilihan mau dimasukkan dalam rekening penampungan investor yg dibuat oleh bareksa atau rekening pribadi jadi jika mau beli instrument lain lagi tdk perlu transfer dr rekening pribadi biar verifikasinya cepat
"Halo. Permisi kak, sebelumnya saya suka dengan aplikasi ini dibanding aplikasi yg sejenis. App cukup userfriendly, hanya saja fitur pembayaran kurang variatif. barangkali bisa menambah fitur pembayarannya misal menggunakan linkaja dll ya kak. Terimakasih",4,Positif,halo permisi kak sebelumnya saya suka dengan aplikasi ini dibanding aplikasi yg sejenis app cukup userfriendly hanya saja fitur pembayaran kurang variatif barangkali bisa menambah fitur pembayarannya misal menggunakan linkaja dll ya kak terimakasih
Setelah di update jadi ngaco gini min bug nya jadi susah pilih invest sahamnya . . . Tolong di perbaiki lagi min bugnya . . .,1,Negatif,setelah di update jadi ngaco gini min bug nya jadi susah pilih invest sahamnya    tolong di perbaiki lagi min bugnya   
"sedikit masukan, mengenai sensitifitas pada aplikasi ini terlalu tinggi. Gak sengaja kegeser ke kanan atau ke kiri sedikit langsung pindah ke tampilan lainnya. Pada hal mau liat menu tampilan yg ada di pasar reksadana, contoh pasar saham, kalau tidak berhati-hati langsung ke menu pasar lainnya. Pada hal masih ingin liat harga reksadana di pasar saham yg ada di bagian bawah, malah beralih ke menu pasar lainnya. Mohon untuk dikurangi sedikit sensitifitasnya agar tidak terlalu mudah berpindah menu.",4,Positif,sedikit masukan mengenai sensitifitas pada aplikasi ini terlalu tinggi gak sengaja kegeser ke kanan atau ke kiri sedikit langsung pindah ke tampilan lainnya pada hal mau liat menu tampilan yg ada di pasar reksadana contoh pasar saham kalau tidak berhatihati langsung ke menu pasar lainnya pada hal masih ingin liat harga reksadana di pasar saham yg ada di bagian bawah malah beralih ke menu pasar lainnya mohon untuk dikurangi sedikit sensitifitasnya agar tidak terlalu mudah berpindah menu
"Mantap, aplikasi investasi yg sangat mudah tapi saran saya tambahkan fitur robo, dan fitur saldo tidak terlihat terima kasih bareksa sudah membuat saya rajin berinvestasi untuk masa depan.",5,Positif,mantap aplikasi investasi yg sangat mudah tapi saran saya tambahkan fitur robo dan fitur saldo tidak terlihat terima kasih bareksa sudah membuat saya rajin berinvestasi untuk masa depan
Kenapa pas mau registrasi bikin baru selalu error ya waktu mau masukin nama bank sama no rekeningnya? Udah dicoba berkali-kali mohon solusinya trims,1,Negatif,kenapa pas mau registrasi bikin baru selalu error ya waktu mau masukin nama bank sama no rekeningnya udah dicoba berkalikali mohon solusinya trims
Harga skrg updatenya telat sehari ya mesti.. trus klo mau beli ikut harga yg mana.. lha yg di lihat hrga hari sebelumnya.. apakah bisa update realtime sesuai harinya ya.,4,Positif,harga skrg updatenya telat sehari ya mesti trus klo mau beli ikut harga yg mana lha yg di lihat hrga hari sebelumnya apakah bisa update realtime sesuai harinya ya
"Aplikasi nya sebenarnya bagus,Tapi baiknya lebih ditingkatkan lagi Min,sy beli reksa dana lama prosesnya.. Terus waktu Registrasinya lumayan lama juga dan untuk pembayaran pake dompet digitalnya tambah lagi ,Gopay,Dana,shopeePay,Linkaja,Doku Belum Tersedia,Terus lebih Mantap lagi kalau Gak ada Biaya Admin nya😁 Soalnya diAplikasi sebelah pembayaran pake Virtual Account dan Dompet Digital gak ada Biaya admin / Gratis 🙏😁",5,Positif,aplikasi nya sebenarnya bagustapi baiknya lebih ditingkatkan lagi minsy beli reksa dana lama prosesnya terus waktu registrasinya lumayan lama juga dan untuk pembayaran pake dompet digitalnya tambah lagi gopaydanashopeepaylinkajadoku belum tersediaterus lebih mantap lagi kalau gak ada biaya admin nya soalnya diaplikasi sebelah pembayaran pake virtual account dan dompet digital gak ada biaya admin  gratis 
"Proses pembelian reksa dana memakan waktu 2 hari, itu sangat lama sekali dibandingkan aplikasi lainnya. Bareksa kurang gesit Masalah ini.",2,Negatif,proses pembelian reksa dana memakan waktu  hari itu sangat lama sekali dibandingkan aplikasi lainnya bareksa kurang gesit masalah ini
"Pegawai/Csnya Low respon,sistem verifkasi nya membutuhkan waktu yg sangat lama!!! Pembacaan sistemnya buruk sekali",1,Negatif,pegawaicsnya low responsistem verifkasi nya membutuhkan waktu yg sangat lama pembacaan sistemnya buruk sekali
"Ini kenapa sya udh login di aplikasi tiba"" keluar sendri dan gak bisa masuk lagi padahal sudah masukin email dan pasword yg benar",2,Negatif,ini kenapa sya udh login di aplikasi tiba keluar sendri dan gak bisa masuk lagi padahal sudah masukin email dan pasword yg benar
"Setelah update otomatis versi terbaru tgl 22 juni, tidak bs masuk/login. Sudah dicoba beberapa kali login bahkan instal ulang tdk bisa. Padahal selama ini lancar2 saja dan cukup memuaskan. Mohon apps diperbaiki.",5,Positif,setelah update otomatis versi terbaru tgl  juni tidak bs masuklogin sudah dicoba beberapa kali login bahkan instal ulang tdk bisa padahal selama ini lancar saja dan cukup memuaskan mohon apps diperbaiki
"Sebenarnya si bagusss , tapi ada biaya penarikan kalau beda bankk Terus topup pun ada biayanya Mending pindah ke Tokopedia aja yg gak ada biaya penarikan",2,Negatif,sebenarnya si bagusss  tapi ada biaya penarikan kalau beda bankk terus topup pun ada biayanya mending pindah ke tokopedia aja yg gak ada biaya penarikan
"Meskipun tidak ada fitur switch produk, penggunaan bareksa lebih simple dan mudah untuk para pemula yang mau berinvestasi",5,Positif,meskipun tidak ada fitur switch produk penggunaan bareksa lebih simple dan mudah untuk para pemula yang mau berinvestasi
Sulit daftar nya 4x pas stuck di pendaftaran rekening bank. Ga bs proses. Auto unistal,1,Negatif,sulit daftar nya x pas stuck di pendaftaran rekening bank ga bs proses auto unistal
"Bagus tapi transaksi lama mesti tunggu & aplikasi mesti update terus, kita tdk dikasih tau keuntungan yg mungkin kita dptkan",4,Positif,bagus tapi transaksi lama mesti tunggu  aplikasi mesti update terus kita tdk dikasih tau keuntungan yg mungkin kita dptkan
Pegen punya investasi tp tdk berhsl daftar katanya data tdk sesuai dan sampe skrg perbaikan data belum terverifikasi.Aku ksh bintang 2 dulu nnt sdh berhsl aku rubah lg.,2,Negatif,pegen punya investasi tp tdk berhsl daftar katanya data tdk sesuai dan sampe skrg perbaikan data belum terverifikasiaku ksh bintang  dulu nnt sdh berhsl aku rubah lg
"Edit : PIN sudah bisa digunakan, tinggal Fingerprint yang belum Edit 2 : semua sudah perfect! Thanks Bareksa!!!",5,Positif,edit  pin sudah bisa digunakan tinggal fingerprint yang belum edit   semua sudah perfect thanks bareksa
"Seneng berinvestasi di Bareksa, selain imbalannya besar, tersedia produk reksadana yang portofolio nya sangat bagus. Tersedia jangka pendek dan jangka panjang.",5,Positif,seneng berinvestasi di bareksa selain imbalannya besar tersedia produk reksadana yang portofolio nya sangat bagus tersedia jangka pendek dan jangka panjang
"mantaap, fitur dan navigasinya lengkap, barusan juga cek di app ovo, udh ada fitur investasi di bareksa, makin mudah dan terintegrasi",5,Positif,mantaap fitur dan navigasinya lengkap barusan juga cek di app ovo udh ada fitur investasi di bareksa makin mudah dan terintegrasi
"Saya sangat tertarik buat berinvestasi. Sebagai pemula, tentunya bakalan bingung untuk mulainya darimana. bersyukur banget bisa ketemu sama Bareksa ini. Semua sosial medianya aktif, fast respon dan semua informasi bisa kita dapatkan disana. Thx ya, walaupun masih main yang kecil², semoga bisa naik tingkat dengan beli inves yg lebih besar, biar cuan 😀",5,Positif,saya sangat tertarik buat berinvestasi sebagai pemula tentunya bakalan bingung untuk mulainya darimana bersyukur banget bisa ketemu sama bareksa ini semua sosial medianya aktif fast respon dan semua informasi bisa kita dapatkan disana thx ya walaupun masih main yang kecil semoga bisa naik tingkat dengan beli inves yg lebih besar biar cuan 
"Kok jadi gak bisa masuk halaman SBN, pilihannya cuma mulai investasi dan pelajari dulu.. masa iya harus registrasi lagi.. gimana nih",1,Negatif,kok jadi gak bisa masuk halaman sbn pilihannya cuma mulai investasi dan pelajari dulu masa iya harus registrasi lagi gimana nih
"Tampilannya udah user friendly sih, tp saran sih lebih di sempurna biar kita semangat nabung reksadannya",5,Positif,tampilannya udah user friendly sih tp saran sih lebih di sempurna biar kita semangat nabung reksadannya
"Dilihat dari aplikasinya, Bareksa ini, milenial sekali dengan banyak pilihan, sehingga memudahkan calon investor, untuk memilih rencana investasi yang diinginkan. Tampilannya juga bagus dan tak membingungkan. Kalau kalian sudah punya dana dingin, mesti segera investasi di Bareksa, ya.",5,Positif,dilihat dari aplikasinya bareksa ini milenial sekali dengan banyak pilihan sehingga memudahkan calon investor untuk memilih rencana investasi yang diinginkan tampilannya juga bagus dan tak membingungkan kalau kalian sudah punya dana dingin mesti segera investasi di bareksa ya
Adain keranjang belanjanya dong. Biar bisa beli lebih dari 1 dengan sekali bayar. Thanks,4,Positif,adain keranjang belanjanya dong biar bisa beli lebih dari  dengan sekali bayar thanks
Aplikasi yang menarik dan bagus bisa berinvestasi nambah cuan juga disini. Mudah digunakan aplikasinya dan cocok untuk para pemula.,5,Positif,aplikasi yang menarik dan bagus bisa berinvestasi nambah cuan juga disini mudah digunakan aplikasinya dan cocok untuk para pemula
"Aplikasi nya simpel dan mempermudah dalam menentukan Reksadana yang diinginkan. Ada fitur comparenya juga, jadi ada gambaran kalau bingung menentukan MI.",5,Positif,aplikasi nya simpel dan mempermudah dalam menentukan reksadana yang diinginkan ada fitur comparenya juga jadi ada gambaran kalau bingung menentukan mi
"Setelah diupdate aplikasi nya saya jd tdk bsa log in ,tipe hp vivo y71,pdhl sblmnya lncar, sdh diinstal ulang ttap tdk bsa log in, mhon bntuan nya,trm ksih",5,Positif,setelah diupdate aplikasi nya saya jd tdk bsa log in tipe hp vivo ypdhl sblmnya lncar sdh diinstal ulang ttap tdk bsa log in mhon bntuan nyatrm ksih
"Lumayan mudah untuk beli reksa dana Hanya saja saat saya mencoba invest 25 jt , blm ada virtual account , jadi agak ribet kalau harus foto bukti transfer manual , smoga bareksa bisa buat virtual account untuk pembayaran via atm.. suapaya lebih simpel dan aman Sekarang sudah ada virtual thanks bareksa.. nice development 🎊🎊🎊🎊🎊🎊🎊🎊🔥🔥🔥💥💥💥💥💥",5,Positif,lumayan mudah untuk beli reksa dana hanya saja saat saya mencoba invest  jt  blm ada virtual account  jadi agak ribet kalau harus foto bukti transfer manual  smoga bareksa bisa buat virtual account untuk pembayaran via atm suapaya lebih simpel dan aman sekarang sudah ada virtual thanks bareksa nice development 
"Sy pengguna bareksa buat reksadana, SUN dan ORI..Selama ini belum pernah mengecewakan...pencairan cepat sesuai komitmen...",5,Positif,sy pengguna bareksa buat reksadana sun dan oriselama ini belum pernah mengecewakanpencairan cepat sesuai komitmen
"Bareksa, buat ahli waris donk.. kyk aplikasi sebelah.. biar aman dan nyaman.. thanks bareksa..",5,Positif,bareksa buat ahli waris donk kyk aplikasi sebelah biar aman dan nyaman thanks bareksa
"Investasi reksadana jadi sangat mudah, aplikasi yg bagus.. cuma klw bisa ditambah lagi cara bayarnya jd bisa pakai gopay, linkaja, dana, shopee pay, supaya lbh flexible lagi cara bayarnya.. skrg udh bisa bayar paka VA tp koq kena biaya ya? Klw di B*b*t bayar pakai VA gratis nggak kena biaya loh..",5,Positif,investasi reksadana jadi sangat mudah aplikasi yg bagus cuma klw bisa ditambah lagi cara bayarnya jd bisa pakai gopay linkaja dana shopee pay supaya lbh flexible lagi cara bayarnya skrg udh bisa bayar paka va tp koq kena biaya ya klw di bbt bayar pakai va gratis nggak kena biaya loh
"Aplikasinya sudah cukup bagus, memadai untuk pemula. Semoga kedepannya makin bagus. Dan saya mau bertanya. .untuk nomor handphone yg terdaftar apakah bisa diganti? Terima kasih",4,Positif,aplikasinya sudah cukup bagus memadai untuk pemula semoga kedepannya makin bagus dan saya mau bertanya untuk nomor handphone yg terdaftar apakah bisa diganti terima kasih
"Pelayanan CS BAREKSA sangat sempurna. Walaupun ada masalah saat menggunakan apps BAREKSA, CS BAREKSA dapat memberikan solusi serta tim IT yg sangat responsif. Sukses terus untuk BAREKSA. Kaum milenial yang mau investasi Reksadana, ga ribet (semua digital), pelayanan CS sempurna ya di BAREKSA. Ga perlu ragu...",5,Positif,pelayanan cs bareksa sangat sempurna walaupun ada masalah saat menggunakan apps bareksa cs bareksa dapat memberikan solusi serta tim it yg sangat responsif sukses terus untuk bareksa kaum milenial yang mau investasi reksadana ga ribet semua digital pelayanan cs sempurna ya di bareksa ga perlu ragu
"Kok saya mau daftar susah amat susah 3 hari, masa harus pilih referensi tentang barekasa maksudnya apa iya? sudah saya cek semuanya tapi ttp aja muncul itu itu terus Jadi saya kadih bintang satu dulu iya. Mohon keterangannya atau jawabannya",1,Negatif,kok saya mau daftar susah amat susah  hari masa harus pilih referensi tentang barekasa maksudnya apa iya sudah saya cek semuanya tapi ttp aja muncul itu itu terus jadi saya kadih bintang satu dulu iya mohon keterangannya atau jawabannya
"Penarikan dana kena cas 3.500/transaksi.. Blm d tambah pencairan 6 hari.. Ini sih lama bgt, biasanya cair dlm beberapa menit doang klo d plikasi lain.. Proses tarik dana dan uninstal deh..",1,Negatif,penarikan dana kena cas transaksi blm d tambah pencairan  hari ini sih lama bgt biasanya cair dlm beberapa menit doang klo d plikasi lain proses tarik dana dan uninstal deh
Kurang transparan dengan cashback. Dana udah di-hold sampai tanggal sesuai persyaratan tapi tidak ada update penerima cashback.,2,Negatif,kurang transparan dengan cashback dana udah dihold sampai tanggal sesuai persyaratan tapi tidak ada update penerima cashback
"Transfer virtual account sekarang ada biaya pembayaran, waaw . Update grafik dulu gak ada perharinya, sekarang ada tapi ngikutin kaya bibit, CS supportnya kaya ngobrol sama Robot, bareksa lebih lama bukannya yg ngasih inovasi malah ketinggalan sama bibit . Tarik dana semua lari ke bibit lah",1,Negatif,transfer virtual account sekarang ada biaya pembayaran waaw  update grafik dulu gak ada perharinya sekarang ada tapi ngikutin kaya bibit cs supportnya kaya ngobrol sama robot bareksa lebih lama bukannya yg ngasih inovasi malah ketinggalan sama bibit  tarik dana semua lari ke bibit lah
"Sudah 5 kali lebih saya daftar akun dan masih tetap permasalahan nya pas masukin nama bank , mungkin versinya harus di update, eh ternyata setelah di update , tetep sama susah masukin nama bank , tolong dong di bantu",1,Negatif,sudah  kali lebih saya daftar akun dan masih tetap permasalahan nya pas masukin nama bank  mungkin versinya harus di update eh ternyata setelah di update  tetep sama susah masukin nama bank  tolong dong di bantu
"Goodddddd banget! Admin fastrespon di fb, trus pembayaran juga mudah. Thanks. Lebih baik lagi yaa bareksa ❤",5,Positif,goodddddd banget admin fastrespon di fb trus pembayaran juga mudah thanks lebih baik lagi yaa bareksa 
Tepat 1 tahun menggunakan apk ini. Bagus utk pemula menjadi level middle dan seterusnya. Layanan CS via wa fast resoon dan ramah serta solutif.,5,Positif,tepat  tahun menggunakan apk ini bagus utk pemula menjadi level middle dan seterusnya layanan cs via wa fast resoon dan ramah serta solutif
"Suka bgt penampilan terbarunya, di menu portofolio deskripsi fund nya detail bgt, ada simulasinya lg, terus tingkatkan.. Untuk pembelian mohon ditingkatkan lg untuk kecepatan transaksinya,",4,Positif,suka bgt penampilan terbarunya di menu portofolio deskripsi fund nya detail bgt ada simulasinya lg terus tingkatkan untuk pembelian mohon ditingkatkan lg untuk kecepatan transaksinya
bagus utk pemula. bahasanya sederhana & mudah dipahami. terima kasih bareksa,5,Positif,bagus utk pemula bahasanya sederhana  mudah dipahami terima kasih bareksa
Mau daftar saja dipersulit. Padahal data diri benar. Tapi tidak diterima. Gak kyk apps sebelah mudah daftarnya.,1,Negatif,mau daftar saja dipersulit padahal data diri benar tapi tidak diterima gak kyk apps sebelah mudah daftarnya
"Di portofolio, link reksadana kok jadi tidak berfungsi, kemunduran namanya. Tlg aktifkan link seperti sedia kala untuk melihat info detail setiap portofolio. Update sdh berfungsi, thanks.",4,Positif,di portofolio link reksadana kok jadi tidak berfungsi kemunduran namanya tlg aktifkan link seperti sedia kala untuk melihat info detail setiap portofolio update sdh berfungsi thanks
"Aplikasinya lumayan bagus, tapi kalau bisa manajemen pasar uang nya ditambah.",4,Positif,aplikasinya lumayan bagus tapi kalau bisa manajemen pasar uang nya ditambah
"Layanan cs nya kurang memuaskan, lama respon dan sekali respon jawabanya berulang2,, kurang ramah cs nya.. terlalu tegas dan seperti orang yang sombong gitu jawabnya.. menurut saya sepertinya ini tidak cocok buat yang awam atau yang berpendidikan rendah,, 😥😥",1,Negatif,layanan cs nya kurang memuaskan lama respon dan sekali respon jawabanya berulang kurang ramah cs nya terlalu tegas dan seperti orang yang sombong gitu jawabnya menurut saya sepertinya ini tidak cocok buat yang awam atau yang berpendidikan rendah 
"Saya melakukan pembelian produk menggunakan ovo, pas saya bayar pas waktunya habis ( hanya diberi waktu 55 detik). Sekarang status di bareksa pembayaran belum berhasil tapi saldo ovo saya sudah berkurang.",2,Negatif,saya melakukan pembelian produk menggunakan ovo pas saya bayar pas waktunya habis  hanya diberi waktu  detik sekarang status di bareksa pembayaran belum berhasil tapi saldo ovo saya sudah berkurang
"Aplikasi Reksadana yg bagus dan top u/ pemula seperti saya. Kapan nih Bareksa tambahin fitur switching Reksadana kayak apk sebelah, pasti lebih keren lagi...👍☺️",5,Positif,aplikasi reksadana yg bagus dan top u pemula seperti saya kapan nih bareksa tambahin fitur switching reksadana kayak apk sebelah pasti lebih keren lagi
"Masih belum bagus aplikasinya. Tolong ditingkatkan lagi agar aplikasi lebih mudah digunakan dan lebih efisien. Semoga aplikasi ini bisa sekelas dengan aplikasi shopee, grab, atau pun gojek yang dapat menerima dan mengembalikan dana lebih cepat. Apalagi saat pembelian ditolak, seharusnya dana kembali ke rekening secara otomati. TIDAK PERLU PENGAJUAN DAN MEMAKAN WAKTU LAMA (7 HARI KERJA) SANGAT MENRUGIKAN.",1,Negatif,masih belum bagus aplikasinya tolong ditingkatkan lagi agar aplikasi lebih mudah digunakan dan lebih efisien semoga aplikasi ini bisa sekelas dengan aplikasi shopee grab atau pun gojek yang dapat menerima dan mengembalikan dana lebih cepat apalagi saat pembelian ditolak seharusnya dana kembali ke rekening secara otomati tidak perlu pengajuan dan memakan waktu lama  hari kerja sangat menrugikan
Informasi dan Transaksi yang mudah dipahami. Terimakasih Bareksa. Tingkatkan kualitas keamanan dan informasinya,5,Positif,informasi dan transaksi yang mudah dipahami terimakasih bareksa tingkatkan kualitas keamanan dan informasinya
"Dear admin Tolong donk, di menu portofolio, pas klik nama reksadana bisa lari ke detil reksadananya Biar gampang mantau pergerakan, seperti versi sebelumnya Tks",5,Positif,dear admin tolong donk di menu portofolio pas klik nama reksadana bisa lari ke detil reksadananya biar gampang mantau pergerakan seperti versi sebelumnya tks
