content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Sejauh ini bagus, hanya tolong di tambah cara pembayaran nya. Misal pke link aja Sama ada live chat",5,Positif,sejauh ini bagus hanya tolong di tambah cara pembayaran nya misal pke link aja sama ada live chat,bagus tolong pembayaran nya pke link aja live chat,"['bagus', 'tolong', 'pembayaran', 'nya', 'pke', 'link', 'aja', 'live', 'chat']",bagus tolong bayar nya pke link aja live chat
Maaf nih. Ini saya udah menjual semua aset saya di bareksa. Dari bareksa dikatakan bahwa aset saya berhasil di jual tapi kenapa uang hasil penjualannya gk ada di akun rekening saya. Udah lewat dari seminggu tapi dana nya belum cair juga. Gimana nih bareksa?,1,Negatif,maaf nih ini saya udah menjual semua aset saya di bareksa dari bareksa dikatakan bahwa aset saya berhasil di jual tapi kenapa uang hasil penjualannya gk ada di akun rekening saya udah lewat dari seminggu tapi dana nya belum cair juga gimana nih bareksa,maaf nih udah menjual aset bareksa bareksa aset berhasil jual uang hasil penjualannya gk akun rekening udah seminggu dana nya cair gimana nih bareksa,"['maaf', 'nih', 'udah', 'menjual', 'aset', 'bareksa', 'bareksa', 'aset', 'berhasil', 'jual', 'uang', 'hasil', 'penjualannya', 'gk', 'akun', 'rekening', 'udah', 'seminggu', 'dana', 'nya', 'cair', 'gimana', 'nih', 'bareksa']",maaf nih udah jual aset bareksa bareksa aset hasil jual uang hasil jual gk akun rekening udah minggu dana nya cair gimana nih bareksa
"Tolong dong , pembayaran ordernya di perbanyak lagi jangan cuma via transfer dan Ovo aja Misal beda bank sama produknya kan kena biaya transfer nya juga lumayan gede banget Terus kalo dapet keuntungan sama aja buat ganti biaya transfernya aja juga masih kurang Saran aja sih Kalo secara mendasar app nya udah top banget",5,Positif,tolong dong  pembayaran ordernya di perbanyak lagi jangan cuma via transfer dan ovo aja misal beda bank sama produknya kan kena biaya transfer nya juga lumayan gede banget terus kalo dapet keuntungan sama aja buat ganti biaya transfernya aja juga masih kurang saran aja sih kalo secara mendasar app nya udah top banget,tolong pembayaran ordernya perbanyak via transfer ovo aja beda bank produknya kena biaya transfer nya lumayan gede banget kalo dapet keuntungan aja ganti biaya transfernya aja saran aja sih kalo mendasar app nya udah top banget,"['tolong', 'pembayaran', 'ordernya', 'perbanyak', 'via', 'transfer', 'ovo', 'aja', 'beda', 'bank', 'produknya', 'kena', 'biaya', 'transfer', 'nya', 'lumayan', 'gede', 'banget', 'kalo', 'dapet', 'keuntungan', 'aja', 'ganti', 'biaya', 'transfernya', 'aja', 'saran', 'aja', 'sih', 'kalo', 'mendasar', 'app', 'nya', 'udah', 'top', 'banget']",tolong bayar order banyak via transfer ovo aja beda bank produk kena biaya transfer nya lumayan gede banget kalo dapet untung aja ganti biaya transfer aja saran aja sih kalo dasar app nya udah top banget
"Aplikasi bagus yang mudah penggunaanya, awalnya sulit tapi setelah uninstall dan install ulang bisa digunakan",4,Positif,aplikasi bagus yang mudah penggunaanya awalnya sulit tapi setelah uninstall dan install ulang bisa digunakan,aplikasi bagus mudah penggunaanya sulit uninstall install ulang,"['aplikasi', 'bagus', 'mudah', 'penggunaanya', 'sulit', 'uninstall', 'install', 'ulang']",aplikasi bagus mudah penggunaanya sulit uninstall install ulang
"Udah download tp ga bisa buat akun, udah berkali kali di coba tetap ga ada perubahan, udah semingguan download jadi belum bisa inves. Kecewa 👎",2,Negatif,udah download tp ga bisa buat akun udah berkali kali di coba tetap ga ada perubahan udah semingguan download jadi belum bisa inves kecewa ,udah download tp ga akun udah berkali kali coba ga perubahan udah semingguan download inves kecewa,"['udah', 'download', 'tp', 'ga', 'akun', 'udah', 'berkali', 'kali', 'coba', 'ga', 'perubahan', 'udah', 'semingguan', 'download', 'inves', 'kecewa']",udah download tp ga akun udah kali kali coba ga ubah udah minggu download inves kecewa
Untuk fitur tup op tambah lagi agar lebih mudah Untuk pihak bareksa semoga amanah selalu menyediakan MI yg aman Sukses selalu Kelolaaset,5,Positif,untuk fitur tup op tambah lagi agar lebih mudah untuk pihak bareksa semoga amanah selalu menyediakan mi yg aman sukses selalu kelolaaset,fitur tup op mudah bareksa semoga amanah menyediakan mi yg aman sukses kelolaaset,"['fitur', 'tup', 'op', 'mudah', 'bareksa', 'semoga', 'amanah', 'menyediakan', 'mi', 'yg', 'aman', 'sukses', 'kelolaaset']",fitur tup op mudah bareksa moga amanah sedia mi yg aman sukses kelolaaset
"Alhamdullilah Aplikasi yang sangat membantu dalam investasi. History keuntungannya juga lengkap 1bln, 1 thn, 3thn dan 5 thn,",5,Positif,alhamdullilah aplikasi yang sangat membantu dalam investasi history keuntungannya juga lengkap bln  thn thn dan  thn,alhamdullilah aplikasi membantu investasi history keuntungannya lengkap bln thn thn thn,"['alhamdullilah', 'aplikasi', 'membantu', 'investasi', 'history', 'keuntungannya', 'lengkap', 'bln', 'thn', 'thn', 'thn']",alhamdullilah aplikasi bantu investasi history untung lengkap bln thn thn thn
"Saya sudah trf untuk percobaan 100rb di BNI Tapi mana sudah mau hari ke empat masih dalam peroses terus, padahal dibca peraturan nya 2hari kerja, eh mana sampe sekarang belum di proses terus, bagaimana sih ini aplikasi bareksa betul atau tidak yang ini yang asli nya, tolong dong di perbaiki biar konsumen puas",1,Negatif,saya sudah trf untuk percobaan rb di bni tapi mana sudah mau hari ke empat masih dalam peroses terus padahal dibca peraturan nya hari kerja eh mana sampe sekarang belum di proses terus bagaimana sih ini aplikasi bareksa betul atau tidak yang ini yang asli nya tolong dong di perbaiki biar konsumen puas,trf percobaan rb bni peroses dibca peraturan nya kerja eh sampe proses sih aplikasi bareksa asli nya tolong perbaiki biar konsumen puas,"['trf', 'percobaan', 'rb', 'bni', 'peroses', 'dibca', 'peraturan', 'nya', 'kerja', 'eh', 'sampe', 'proses', 'sih', 'aplikasi', 'bareksa', 'asli', 'nya', 'tolong', 'perbaiki', 'biar', 'konsumen', 'puas']",trf coba rb bni peroses dibca atur nya kerja eh sampe proses sih aplikasi bareksa asli nya tolong baik biar konsumen puas
"Setelah 6 bulanan pakai bareksa, belum merasakan kendala yang berarti. Aplikasi ini menurutku bagus. Penggunaannya mudah, pembelian dan penjualan mudah, waktu yg dibutuhkan sesuai yang dijanjikan. Pernah email ke CS juga fast respond. Makin semangat berinvestasi. Terimakasih Bareksa",5,Positif,setelah  bulanan pakai bareksa belum merasakan kendala yang berarti aplikasi ini menurutku bagus penggunaannya mudah pembelian dan penjualan mudah waktu yg dibutuhkan sesuai yang dijanjikan pernah email ke cs juga fast respond makin semangat berinvestasi terimakasih bareksa,bulanan pakai bareksa merasakan kendala aplikasi menurutku bagus penggunaannya mudah pembelian penjualan mudah yg dibutuhkan sesuai dijanjikan email cs fast respond semangat berinvestasi terimakasih bareksa,"['bulanan', 'pakai', 'bareksa', 'merasakan', 'kendala', 'aplikasi', 'menurutku', 'bagus', 'penggunaannya', 'mudah', 'pembelian', 'penjualan', 'mudah', 'yg', 'dibutuhkan', 'sesuai', 'dijanjikan', 'email', 'cs', 'fast', 'respond', 'semangat', 'berinvestasi', 'terimakasih', 'bareksa']",bulan pakai bareksa rasa kendala aplikasi turut bagus guna mudah beli jual mudah yg butuh sesuai janji email cs fast respond semangat investasi terimakasih bareksa
Platform Investasi yang handal..cuma sekedar saran untuk metode pembayaran agar bisa mnggunakan virtual account semua bank besar di Indonesia agar tidak ada biaya tambahan ketika membeli,5,Positif,platform investasi yang handalcuma sekedar saran untuk metode pembayaran agar bisa mnggunakan virtual account semua bank besar di indonesia agar tidak ada biaya tambahan ketika membeli,platform investasi handalcuma sekedar saran metode pembayaran mnggunakan virtual account bank indonesia biaya tambahan membeli,"['platform', 'investasi', 'handalcuma', 'sekedar', 'saran', 'metode', 'pembayaran', 'mnggunakan', 'virtual', 'account', 'bank', 'indonesia', 'biaya', 'tambahan', 'membeli']",platform investasi handalcuma dar saran metode bayar mnggunakan virtual account bank indonesia biaya tambah beli
Kalau bisa tolong tingkatkan lagi transaksi jual belinya lebih cepat cair dan cepat selesai. Itu yang di harapkan nasabah. Lebih cepat lebih baik. ᵗʰᵃᶰᵏᵧₒᵤ,5,Positif,kalau bisa tolong tingkatkan lagi transaksi jual belinya lebih cepat cair dan cepat selesai itu yang di harapkan nasabah lebih cepat lebih baik ,tolong tingkatkan transaksi jual belinya cepat cair cepat selesai harapkan nasabah cepat,"['tolong', 'tingkatkan', 'transaksi', 'jual', 'belinya', 'cepat', 'cair', 'cepat', 'selesai', 'harapkan', 'nasabah', 'cepat']",tolong tingkat transaksi jual beli cepat cair cepat selesai harap nasabah cepat
"Siang min, saya sudah transaksi tapi kertas resinya gak muncul, uang saya sudah masuk tapi saya ditolak transaksi sama bareksa? Solusinya admin",5,Positif,siang min saya sudah transaksi tapi kertas resinya gak muncul uang saya sudah masuk tapi saya ditolak transaksi sama bareksa solusinya admin,siang min transaksi kertas resinya gak muncul uang masuk ditolak transaksi bareksa solusinya admin,"['siang', 'min', 'transaksi', 'kertas', 'resinya', 'gak', 'muncul', 'uang', 'masuk', 'ditolak', 'transaksi', 'bareksa', 'solusinya', 'admin']",siang min transaksi kertas resi gak muncul uang masuk tolak transaksi bareksa solusi admin
"menabung investasi diBareksa,berkat dukungan aplikasi yg kuat,lengkap dan mudah difahami tampilan dan bahasa fiturnya,,,, Bareksa jaya,,,,, Recomended,,,",5,Positif,menabung investasi dibareksaberkat dukungan aplikasi yg kuatlengkap dan mudah difahami tampilan dan bahasa fiturnya bareksa jaya recomended,menabung investasi dibareksaberkat dukungan aplikasi yg kuatlengkap mudah difahami tampilan bahasa fiturnya bareksa jaya recomended,"['menabung', 'investasi', 'dibareksaberkat', 'dukungan', 'aplikasi', 'yg', 'kuatlengkap', 'mudah', 'difahami', 'tampilan', 'bahasa', 'fiturnya', 'bareksa', 'jaya', 'recomended']",tabung investasi dibareksaberkat dukung aplikasi yg kuatlengkap mudah difahami tampil bahasa fiturnya bareksa jaya recomended
Aplikasi jelek. Mending klian pakai bibit. Daripada dsni. Verifikasi data lama banget hampir seminggu. Di bibit lebih cepat dan baik,1,Negatif,aplikasi jelek mending klian pakai bibit daripada dsni verifikasi data lama banget hampir seminggu di bibit lebih cepat dan baik,aplikasi jelek mending klian pakai bibit dsni verifikasi data banget seminggu bibit cepat,"['aplikasi', 'jelek', 'mending', 'klian', 'pakai', 'bibit', 'dsni', 'verifikasi', 'data', 'banget', 'seminggu', 'bibit', 'cepat']",aplikasi jelek mending klian pakai bibit dsni verifikasi data banget minggu bibit cepat
Aplikasi bagus dan cocok buat yang ingin berinvestasi reksadana dan SBN. Namun sayangnya tidak ada prospektus dan fact sheet serta perkembangan manajer investasi dan juga informasi reksadana. Terkadang ketika Saya membuka informasi reksadana tidak muncul dan sering error. Saya sarankan tambahkan informasi reksadana secara lengkap dan jelas investasinya agar investor dan manajer investasi dapat terjalin dan saling menguntungkan satu sama lain.,5,Positif,aplikasi bagus dan cocok buat yang ingin berinvestasi reksadana dan sbn namun sayangnya tidak ada prospektus dan fact sheet serta perkembangan manajer investasi dan juga informasi reksadana terkadang ketika saya membuka informasi reksadana tidak muncul dan sering error saya sarankan tambahkan informasi reksadana secara lengkap dan jelas investasinya agar investor dan manajer investasi dapat terjalin dan saling menguntungkan satu sama lain,aplikasi bagus cocok berinvestasi reksadana sbn sayangnya prospektus fact sheet perkembangan manajer investasi informasi reksadana terkadang membuka informasi reksadana muncul error sarankan tambahkan informasi reksadana lengkap investasinya investor manajer investasi terjalin menguntungkan,"['aplikasi', 'bagus', 'cocok', 'berinvestasi', 'reksadana', 'sbn', 'sayangnya', 'prospektus', 'fact', 'sheet', 'perkembangan', 'manajer', 'investasi', 'informasi', 'reksadana', 'terkadang', 'membuka', 'informasi', 'reksadana', 'muncul', 'error', 'sarankan', 'tambahkan', 'informasi', 'reksadana', 'lengkap', 'investasinya', 'investor', 'manajer', 'investasi', 'terjalin', 'menguntungkan']",aplikasi bagus cocok investasi reksadana sbn sayang prospektus fact sheet kembang manajer investasi informasi reksadana terkadang buka informasi reksadana muncul error saran tambah informasi reksadana lengkap investasi investor manajer investasi jalin untung
"Verifikasi bareksa nya lama. Ga secepat di Bibit, gimana kinerja nya bareksa kok lemot udah berapa hari belum keverifikasi. Fisrt impression udh bikin males sih pake Bareksa ini.",1,Negatif,verifikasi bareksa nya lama ga secepat di bibit gimana kinerja nya bareksa kok lemot udah berapa hari belum keverifikasi fisrt impression udh bikin males sih pake bareksa ini,verifikasi bareksa nya ga secepat bibit gimana kinerja nya bareksa lemot udah keverifikasi fisrt impression udh bikin males sih pake bareksa,"['verifikasi', 'bareksa', 'nya', 'ga', 'secepat', 'bibit', 'gimana', 'kinerja', 'nya', 'bareksa', 'lemot', 'udah', 'keverifikasi', 'fisrt', 'impression', 'udh', 'bikin', 'males', 'sih', 'pake', 'bareksa']",verifikasi bareksa nya ga cepat bibit gimana kerja nya bareksa lot udah verifikasi fisrt impression udh bikin males sih pake bareksa
"aplikasi sangat membantu, mudah, memang awalnya UI UX di bareksa kurang nyaman tapi sekarang setelah ada bareksa level up UI UX nya sudah bagus.. semoga diperbanyak produk reksadana nya",5,Positif,aplikasi sangat membantu mudah memang awalnya ui ux di bareksa kurang nyaman tapi sekarang setelah ada bareksa level up ui ux nya sudah bagus semoga diperbanyak produk reksadana nya,aplikasi membantu mudah ui ux bareksa nyaman bareksa level up ui ux nya bagus semoga diperbanyak produk reksadana nya,"['aplikasi', 'membantu', 'mudah', 'ui', 'ux', 'bareksa', 'nyaman', 'bareksa', 'level', 'up', 'ui', 'ux', 'nya', 'bagus', 'semoga', 'diperbanyak', 'produk', 'reksadana', 'nya']",aplikasi bantu mudah ui ux bareksa nyaman bareksa level up ui ux nya bagus moga banyak produk reksadana nya
Ini kenapa ya aplikasinya saya baru mau daftar nomer sudah benar email juga sudah benar token selalu expired padahal ga sampe semenit saya langsung masukan nmr tokennya,1,Negatif,ini kenapa ya aplikasinya saya baru mau daftar nomer sudah benar email juga sudah benar token selalu expired padahal ga sampe semenit saya langsung masukan nmr tokennya,ya aplikasinya daftar nomer email token expired ga sampe semenit langsung masukan nmr tokennya,"['ya', 'aplikasinya', 'daftar', 'nomer', 'email', 'token', 'expired', 'ga', 'sampe', 'semenit', 'langsung', 'masukan', 'nmr', 'tokennya']",ya aplikasi daftar nomer email token expired ga sampe menit langsung masuk nmr tokennya
"Bagus, transaksi selama ini aman, cuma mungkin bisa diperbanyak rekening bank transfer nya tidak hanya dari bca saja",4,Positif,bagus transaksi selama ini aman cuma mungkin bisa diperbanyak rekening bank transfer nya tidak hanya dari bca saja,bagus transaksi aman diperbanyak rekening bank transfer nya bca,"['bagus', 'transaksi', 'aman', 'diperbanyak', 'rekening', 'bank', 'transfer', 'nya', 'bca']",bagus transaksi aman banyak rekening bank transfer nya bca
"Aplikasi investasi terpercaya, user friendly, bener2 gratis gak ada biaya bulanan dan gak ada biaya fee transaksi, beli reksadana jadi gampang",5,Positif,aplikasi investasi terpercaya user friendly bener gratis gak ada biaya bulanan dan gak ada biaya fee transaksi beli reksadana jadi gampang,aplikasi investasi terpercaya user friendly bener gratis gak biaya bulanan gak biaya fee transaksi beli reksadana gampang,"['aplikasi', 'investasi', 'terpercaya', 'user', 'friendly', 'bener', 'gratis', 'gak', 'biaya', 'bulanan', 'gak', 'biaya', 'fee', 'transaksi', 'beli', 'reksadana', 'gampang']",aplikasi investasi percaya user friendly bener gratis gak biaya bulan gak biaya fee transaksi beli reksadana gampang
"Aplikasinya bagus dan mudah dimengerti. Izin bertanya, kenapa pilihan investasi emas di saya sudah tidak ada ya? Apakah itu berpengaruh karena saya memilih produk yg resiko rendah? Terimakasih",5,Positif,aplikasinya bagus dan mudah dimengerti izin bertanya kenapa pilihan investasi emas di saya sudah tidak ada ya apakah itu berpengaruh karena saya memilih produk yg resiko rendah terimakasih,aplikasinya bagus mudah dimengerti izin pilihan investasi emas ya berpengaruh memilih produk yg resiko rendah terimakasih,"['aplikasinya', 'bagus', 'mudah', 'dimengerti', 'izin', 'pilihan', 'investasi', 'emas', 'ya', 'berpengaruh', 'memilih', 'produk', 'yg', 'resiko', 'rendah', 'terimakasih']",aplikasi bagus mudah erti izin pilih investasi emas ya pengaruh pilih produk yg resiko rendah terimakasih
"Aplikasi bagus dan cocok buat pemula yang baru belajar investasi , dan selalu update dengan program2 terbaru , lancar dan sukses selalu",5,Positif,aplikasi bagus dan cocok buat pemula yang baru belajar investasi  dan selalu update dengan program terbaru  lancar dan sukses selalu,aplikasi bagus cocok pemula belajar investasi update program terbaru lancar sukses,"['aplikasi', 'bagus', 'cocok', 'pemula', 'belajar', 'investasi', 'update', 'program', 'terbaru', 'lancar', 'sukses']",aplikasi bagus cocok mula ajar investasi update program baru lancar sukses
Sudah menggunakan aplikasi ini kurang lebih 2 tahun dan sangat mengapresiasi aplikasi ini terutama setelah adanya update fitur. Adanya kerjasama dengan platform ovo dan penurunan minimum investasi menjadi 10 ribu jujur sangat membantu sekali untuk saya sebagai mahasiswa. Mungkin kendalanya lebih kepada akun yg sering logout sendiri walau saya menggunakan samsung pass yg akan login otomatis dengan sidik jari namun masih sedikit mengganggu.,5,Positif,sudah menggunakan aplikasi ini kurang lebih  tahun dan sangat mengapresiasi aplikasi ini terutama setelah adanya update fitur adanya kerjasama dengan platform ovo dan penurunan minimum investasi menjadi  ribu jujur sangat membantu sekali untuk saya sebagai mahasiswa mungkin kendalanya lebih kepada akun yg sering logout sendiri walau saya menggunakan samsung pass yg akan login otomatis dengan sidik jari namun masih sedikit mengganggu,aplikasi mengapresiasi aplikasi update fitur kerjasama platform ovo penurunan minimum investasi ribu jujur membantu mahasiswa kendalanya akun yg logout samsung pass yg login otomatis sidik jari mengganggu,"['aplikasi', 'mengapresiasi', 'aplikasi', 'update', 'fitur', 'kerjasama', 'platform', 'ovo', 'penurunan', 'minimum', 'investasi', 'ribu', 'jujur', 'membantu', 'mahasiswa', 'kendalanya', 'akun', 'yg', 'logout', 'samsung', 'pass', 'yg', 'login', 'otomatis', 'sidik', 'jari', 'mengganggu']",aplikasi apresiasi aplikasi update fitur kerjasama platform ovo turun minimum investasi ribu jujur bantu mahasiswa kendala akun yg logout samsung pass yg login otomatis sidik jari ganggu
Dari daftar akun sampe proses pembelian reksadananya cepet.. Gak sampe 1 hari dah clear smua verifikasinya.. Mantap dah..,5,Positif,dari daftar akun sampe proses pembelian reksadananya cepet gak sampe  hari dah clear smua verifikasinya mantap dah,daftar akun sampe proses pembelian reksadananya cepet gak sampe dah clear smua verifikasinya mantap dah,"['daftar', 'akun', 'sampe', 'proses', 'pembelian', 'reksadananya', 'cepet', 'gak', 'sampe', 'dah', 'clear', 'smua', 'verifikasinya', 'mantap', 'dah']",daftar akun sampe proses beli reksadananya cepet gak sampe dah clear smua verifikasi mantap dah
Secara umum aplikasinya bagus mudah digunakan dan produknya beragam. Tpi masih ada yg perlu ditingkatkan terutama update NAV nya lambat. Nav hari ini besoknya baru terupdate. bahkan kadang sampai 2 hari.. beda jauh dengan aplikasi serupa yg langsung update NAV pada malam harinya.,4,Positif,secara umum aplikasinya bagus mudah digunakan dan produknya beragam tpi masih ada yg perlu ditingkatkan terutama update nav nya lambat nav hari ini besoknya baru terupdate bahkan kadang sampai  hari beda jauh dengan aplikasi serupa yg langsung update nav pada malam harinya,aplikasinya bagus mudah produknya beragam tpi yg ditingkatkan update nav nya lambat nav besoknya terupdate kadang beda aplikasi yg langsung update nav malam harinya,"['aplikasinya', 'bagus', 'mudah', 'produknya', 'beragam', 'tpi', 'yg', 'ditingkatkan', 'update', 'nav', 'nya', 'lambat', 'nav', 'besoknya', 'terupdate', 'kadang', 'beda', 'aplikasi', 'yg', 'langsung', 'update', 'nav', 'malam', 'harinya']",aplikasi bagus mudah produk agam tpi yg tingkat update nav nya lambat nav besok terupdate kadang beda aplikasi yg langsung update nav malam hari
"halo kak, awal pakai bagus . tp tiba2 gak bisa login.. bunyinya pon tidak sesuai. padahal pin sudah benar. sekalipun saya klik lupq pin, ttp gaada proses lebih lanjut. mohon bnatuannya",5,Positif,halo kak awal pakai bagus  tp tiba gak bisa login bunyinya pon tidak sesuai padahal pin sudah benar sekalipun saya klik lupq pin ttp gaada proses lebih lanjut mohon bnatuannya,halo kak pakai bagus tp gak login bunyinya pon sesuai pin klik lupq pin ttp gaada proses mohon bnatuannya,"['halo', 'kak', 'pakai', 'bagus', 'tp', 'gak', 'login', 'bunyinya', 'pon', 'sesuai', 'pin', 'klik', 'lupq', 'pin', 'ttp', 'gaada', 'proses', 'mohon', 'bnatuannya']",halo kak pakai bagus tp gak login bunyi pon sesuai pin klik lupq pin ttp gaada proses mohon bnatuannya
"Aplikasi bagus, investasinya bagus, tapi pencairan lama, malahan lebih cepat pencairan reksadana di tokopedia padahal sama sama bareksa.",4,Positif,aplikasi bagus investasinya bagus tapi pencairan lama malahan lebih cepat pencairan reksadana di tokopedia padahal sama sama bareksa,aplikasi bagus investasinya bagus pencairan cepat pencairan reksadana tokopedia bareksa,"['aplikasi', 'bagus', 'investasinya', 'bagus', 'pencairan', 'cepat', 'pencairan', 'reksadana', 'tokopedia', 'bareksa']",aplikasi bagus investasi bagus cair cepat cair reksadana tokopedia bareksa
"Cara berinvestasi mudah,bagi pemula dengan fitur² perhitungan ke untungan dan ke rugian.👍",4,Positif,cara berinvestasi mudahbagi pemula dengan fitur perhitungan ke untungan dan ke rugian,berinvestasi mudahbagi pemula fitur perhitungan untungan rugian,"['berinvestasi', 'mudahbagi', 'pemula', 'fitur', 'perhitungan', 'untungan', 'rugian']",investasi mudahbagi mula fitur hitung untung rugi
"Aplikasi dengan reksadana lengkap👍. Tpi untuk proses pemesanan ordernya saya harap dapat dipercepat, but over all this app is recommended",5,Positif,aplikasi dengan reksadana lengkap tpi untuk proses pemesanan ordernya saya harap dapat dipercepat but over all this app is recommended,aplikasi reksadana lengkap tpi proses pemesanan ordernya harap dipercepat but over all this app is recommended,"['aplikasi', 'reksadana', 'lengkap', 'tpi', 'proses', 'pemesanan', 'ordernya', 'harap', 'dipercepat', 'but', 'over', 'all', 'this', 'app', 'is', 'recommended']",aplikasi reksadana lengkap tpi proses mesan order harap cepat but over all this app is recommended
Lama banget untuk proses pembuatan akunnya tidak seperti bibit yg cepat sekali prosesnya..,1,Negatif,lama banget untuk proses pembuatan akunnya tidak seperti bibit yg cepat sekali prosesnya,banget proses pembuatan akunnya bibit yg cepat prosesnya,"['banget', 'proses', 'pembuatan', 'akunnya', 'bibit', 'yg', 'cepat', 'prosesnya']",banget proses buat akun bibit yg cepat proses
"admin saya mau kasih saran supaya metode pembayarannya jangan cuma pakai OVO kalau bisa ditambah seperti LinkAja, Gopay, Dana dll. soalnya tetangga sebelah udah komplit. Ayolah min supaya bisa terus dengan tambahan fitur untuk memudahkan kita semua. Semga dpt respon baik dari admi segera. Terimakasih",5,Positif,admin saya mau kasih saran supaya metode pembayarannya jangan cuma pakai ovo kalau bisa ditambah seperti linkaja gopay dana dll soalnya tetangga sebelah udah komplit ayolah min supaya bisa terus dengan tambahan fitur untuk memudahkan kita semua semga dpt respon baik dari admi segera terimakasih,admin kasih saran metode pembayarannya pakai ovo ditambah linkaja gopay dana dll tetangga sebelah udah komplit ayolah min tambahan fitur memudahkan semga dpt respon admi terimakasih,"['admin', 'kasih', 'saran', 'metode', 'pembayarannya', 'pakai', 'ovo', 'ditambah', 'linkaja', 'gopay', 'dana', 'dll', 'tetangga', 'sebelah', 'udah', 'komplit', 'ayolah', 'min', 'tambahan', 'fitur', 'memudahkan', 'semga', 'dpt', 'respon', 'admi', 'terimakasih']",admin kasih saran metode bayar pakai ovo tambah linkaja gopay dana dll tetangga belah udah komplit ayo min tambah fitur mudah semga dpt respon admi terimakasih
Saya registrasi bareksa.. tinggal verifikasi email aja.. tapi saya tunggu emailnya belum masuk masuk sampai sekarang.. padahal alamat email sudah benar,2,Negatif,saya registrasi bareksa tinggal verifikasi email aja tapi saya tunggu emailnya belum masuk masuk sampai sekarang padahal alamat email sudah benar,registrasi bareksa tinggal verifikasi email aja tunggu emailnya masuk masuk alamat email,"['registrasi', 'bareksa', 'tinggal', 'verifikasi', 'email', 'aja', 'tunggu', 'emailnya', 'masuk', 'masuk', 'alamat', 'email']",registrasi bareksa tinggal verifikasi email aja tunggu email masuk masuk alamat email
Tidak dapat login sudah masukan pin bilang salah terus. Mau pilih lupa pin juga tidak bisa.,4,Positif,tidak dapat login sudah masukan pin bilang salah terus mau pilih lupa pin juga tidak bisa,login masukan pin bilang salah pilih lupa pin,"['login', 'masukan', 'pin', 'bilang', 'salah', 'pilih', 'lupa', 'pin']",login masuk pin bilang salah pilih lupa pin
"Bagus,? Saya baru daftar kurang lebih 1 bln yg lalu, verifikasi langsung oke,, fitur lumayan banyak,, trus sekarang udah kerjasama dengan OVO utk pembayaran,..",4,Positif,bagus saya baru daftar kurang lebih  bln yg lalu verifikasi langsung oke fitur lumayan banyak trus sekarang udah kerjasama dengan ovo utk pembayaran,bagus daftar bln yg verifikasi langsung oke fitur lumayan trus udah kerjasama ovo utk pembayaran,"['bagus', 'daftar', 'bln', 'yg', 'verifikasi', 'langsung', 'oke', 'fitur', 'lumayan', 'trus', 'udah', 'kerjasama', 'ovo', 'utk', 'pembayaran']",bagus daftar bln yg verifikasi langsung oke fitur lumayan trus udah kerjasama ovo utk bayar
"Harap diupgrade aplikasinya, biar saat kita lihat grafik reksadananya ada fitur lengkap berupa tanggal² terperinci, jadi setiap kita menunjuk grafik & naik turunnya ada detail berupa tanggal & waktu yang bisa kita telisik.",4,Positif,harap diupgrade aplikasinya biar saat kita lihat grafik reksadananya ada fitur lengkap berupa tanggal terperinci jadi setiap kita menunjuk grafik  naik turunnya ada detail berupa tanggal  waktu yang bisa kita telisik,harap diupgrade aplikasinya biar lihat grafik reksadananya fitur lengkap tanggal terperinci grafik turunnya detail tanggal telisik,"['harap', 'diupgrade', 'aplikasinya', 'biar', 'lihat', 'grafik', 'reksadananya', 'fitur', 'lengkap', 'tanggal', 'terperinci', 'grafik', 'turunnya', 'detail', 'tanggal', 'telisik']",harap diupgrade aplikasi biar lihat grafik reksadananya fitur lengkap tanggal perinci grafik turun detail tanggal tisik
"Semuanya udah bagus. Cuma cara pembayarannya agar dipermudah, ditambah lagi pembayaran digitalnya jangan cuma ovo aja. Thanx",5,Positif,semuanya udah bagus cuma cara pembayarannya agar dipermudah ditambah lagi pembayaran digitalnya jangan cuma ovo aja thanx,udah bagus pembayarannya dipermudah ditambah pembayaran digitalnya ovo aja thanx,"['udah', 'bagus', 'pembayarannya', 'dipermudah', 'ditambah', 'pembayaran', 'digitalnya', 'ovo', 'aja', 'thanx']",udah bagus bayar mudah tambah bayar digital ovo aja thanx
"Pertama kalinya download aplikasi Bareksa, aplikasinya bagus, lengkap, dan ada simulasi investasi, jadi bisa kira2 buat investasi jangka panjang, terutama pasar uang",5,Positif,pertama kalinya download aplikasi bareksa aplikasinya bagus lengkap dan ada simulasi investasi jadi bisa kira buat investasi jangka panjang terutama pasar uang,kalinya download aplikasi bareksa aplikasinya bagus lengkap simulasi investasi investasi jangka pasar uang,"['kalinya', 'download', 'aplikasi', 'bareksa', 'aplikasinya', 'bagus', 'lengkap', 'simulasi', 'investasi', 'investasi', 'jangka', 'pasar', 'uang']",kali download aplikasi bareksa aplikasi bagus lengkap simulasi investasi investasi jangka pasar uang
